8
10 22 7
12497 12498 537633354 581187120
12498 12499 257859436 273169044
12499 12500 992055943 993477140
12500 12501 899690026 958927453
12501 12502 72241642 446985552
12502 12503 671141429 743207958
12503 12504 198129798 668443646
12504 12505 145505510 860773150
12505 12506 182225458 668015521
12506 12507 439898208 730372563
12507 12508 906870270 957880744
12508 12509 325459466 894489066
12509 12510 766379045 766379045
12510 12511 674619504 792269335
12511 12512 70326907 510623873
12512 12513 239428409 535781409
12513 12514 936442735 936442735
12514 12515 675356017 675356017
12515 12516 602480097 949328566
12516 12517 605804540 605804540
12517 12518 642467828 642467828
12518 12519 636453145 926707120
12519 12520 368404773 429519066
12520 12521 308768005 689265396
12521 12522 682723246 910215781
12522 12523 22909553 602355844
12523 12524 212243251 212243251
12524 12525 60875802 60875802
12525 12526 692646136 793471170
12526 12527 122775306 897182557
12527 12528 137393205 888892392
12528 12529 885422326 885422326
12529 12530 893282172 935190098
12530 12531 457083561 483093905
12531 12532 586906319 683401371
12532 12533 220464041 220464041
12533 12534 763747472 955761508
12534 12535 539817676 654606742
12535 12536 878498768 904726062
12536 12537 892865342 923134531
12537 12538 540949598 540949598
12538 12539 101112597 552037266
12539 12540 554880529 554880529
12540 12541 215970614 776533485
12541 12542 502859794 502859794
12542 12543 407372732 746186165
12543 12544 623683103 652656168
12544 12545 555329965 965101062
12545 12546 594866602 594866602
12546 12547 979520613 979520613
12547 12548 715021289 859499915
12548 12549 24782512 24782512
12549 12550 40243567 345864147
12550 12551 312692264 312692264
12551 12552 710743288 994595522
12552 12553 785447113 970361364
12553 12554 401476380 865264081
12554 12555 778417204 954243470
12555 12556 190590855 694881948
12556 12557 353969158 353970798
12557 12558 618818158 782817664
12558 12559 741677532 741677532
12559 12560 625896847 819131331
12560 12561 897302677 932320578
12561 12562 852142497 883505366
12562 12563 696234291 923733028
12563 12564 298353684 463462532
12564 12565 12195032 12195032
12565 12566 25048221 25048221
12566 12567 389407880 486332269
12567 12568 519773908 675480794
12568 12569 689815790 689815790
12569 12570 851152472 899203472
12570 12571 11733139 434107308
12571 12572 408641351 408641351
12572 12573 953008943 953008943
12573 12574 367527239 449868097
12574 12575 605196983 662118366
12575 12576 586347432 590258515
12576 12577 2717437 98554245
12577 12578 94798451 922718334
12578 12579 348324888 348324888
12579 12580 200867019 841390197
12580 12581 244301870 244301870
12581 12582 823753972 823753972
12582 12583 288897381 368491013
12583 12584 194784460 545962318
12584 12585 256691972 256691972
12585 12586 632192850 950800349
12586 12587 486491123 486491123
12587 12588 885468214 991269749
12588 12589 919846358 919846358
12589 12590 736890254 974151915
12590 12591 727884770 785159418
12591 12592 126547909 126547909
12592 12593 472060496 749761695
12593 12594 665561115 740539823
12594 12595 390032207 503217072
12595 12596 47249867 47249867
12596 12597 663735648 744409151
12597 12598 982532514 982532514
12598 12599 988938424 988938424
12599 12600 716024789 837371702
12600 12601 990153479 990153479
12601 12602 384681991 587132208
12602 12603 190609576 538246389
12603 12604 593059963 593059963
12604 12605 291324713 291324713
12605 12606 233323741 929767477
12606 12607 154585045 894828168
12607 12608 567068724 774218977
12608 12609 42895697 444804994
12609 12610 235582880 694190913
12610 12611 174942138 906972104
12611 12612 325699260 325699260
12612 12613 381016339 381016339
12613 12614 191096576 941094821
12614 12615 910689973 910689973
12615 12616 321170057 321170057
12616 12617 690711192 690711192
12617 12618 99121570 536051595
12618 12619 277465349 952657807
12619 12620 534248248 870896318
12620 12621 747646590 770012981
12621 12622 23728076 164449854
12622 12623 960879970 987475253
12623 12624 498309750 498309750
12624 12625 552133798 926353827
12625 12626 411018470 838470384
12626 12627 687825006 952323452
12627 12628 167981717 821685573
12628 12629 616098190 940118696
12629 12630 900567421 983998827
12630 12631 315955585 555663214
12631 12632 154259523 154259523
12632 12633 536834177 741975185
12633 12634 467226590 625444550
12634 12635 652717987 652717987
12635 12636 732217444 732217444
12636 12637 508771597 508771597
12637 12638 867966407 969709436
12638 12639 617141527 995874734
12639 12640 935221368 975547714
12640 12641 956449409 992107968
12641 12642 863098390 863098390
12642 12643 146660997 555259019
12643 12644 128930855 986526257
12644 12645 888828183 993415676
12645 12646 177492808 938104192
12646 12647 857142801 857142801
12647 12648 328445322 427158366
12648 12649 953724115 984673496
12649 12650 279023749 929251814
12650 12651 927803605 952704905
12651 12652 287539421 778692450
12652 12653 328433032 787795820
12653 12654 425154642 811343698
12654 12655 757756686 817560791
12655 12656 729992097 975188182
12656 12657 422564817 937404195
12657 12658 180915586 518690068
12658 12659 301202363 810089808
12659 12660 814871044 814871044
12660 12661 140275807 255667441
12661 12662 361995539 563992139
12662 12663 332683380 609083489
12663 12664 71656730 714377864
12664 12665 828336589 828336589
12665 12666 965199022 988015212
12666 12667 518821055 539273561
12667 12668 700253989 833525565
12668 12669 480789436 963957712
12669 12670 355588345 391253281
12670 12671 587086038 925355806
12671 12672 105001878 893807251
12672 12673 618780595 915679151
12673 12674 586976014 586976014
12674 12675 74199136 318638367
12675 12676 48352080 819122916
12676 12677 26857347 35621099
12677 12678 467825410 467825410
12678 12679 374088595 374088595
12679 12680 659578906 784967975
12680 12681 589562229 842383464
12681 12682 463023922 574646607
12682 12683 719971315 934163733
12683 12684 133784644 297140154
12684 12685 738643369 854956221
12685 12686 664423849 664423849
12686 12687 765912303 978185269
12687 12688 148057878 148057878
12688 12689 291837439 663567419
12689 12690 940265742 993277573
12690 12691 939328038 942648846
12691 12692 843653983 887506158
12692 12693 604451926 604451926
12693 12694 165428434 651226456
12694 12695 461119090 732984392
12695 12696 199436024 936185625
12696 12697 618251042 857358363
12697 12698 264756816 276596956
12698 12699 873460278 873460278
12699 12700 626526957 789387110
12700 12701 869103974 915223884
12701 12702 276974567 569087679
12702 12703 112274339 172967553
12703 12704 736272335 821023209
12704 12705 632617688 819149946
12705 12706 191090533 846955661
12706 12707 695279102 769291440
12707 12708 268235589 597663127
12708 12709 602444863 602444863
12709 12710 690189786 690189786
12710 12711 419087403 726088600
12711 12712 18718469 18718469
12712 12713 544690278 544690278
12713 12714 517126183 517126183
12714 12715 739173700 851306541
12715 12716 896036682 947208103
12716 12717 501003872 579301374
12717 12718 759740400 921789414
12718 12719 924279127 924279127
12719 12720 14428934 524711085
12720 12721 81013549 309562782
12721 12722 669243408 972764029
12722 12723 982283655 988493143
12723 12724 76250224 388293525
12724 12725 296608046 747278404
12725 12726 469516222 490032954
12726 12727 256081650 339430709
12727 12728 556778637 579336502
12728 12729 628385781 635530812
12729 12730 911041606 985592146
12730 12731 61733573 664091290
12731 12732 492083235 492083235
12732 12733 694557967 694557967
12733 12734 259330089 632498610
12734 12735 982632697 982632697
12735 12736 385478496 854140012
12736 12737 639817374 875041889
12737 12738 800320658 891262118
12738 12739 940628980 997317923
12739 12740 823855589 920026794
12740 12741 190574227 237563409
12741 12742 821123736 981234240
12742 12743 411407192 411407192
12743 12744 584040980 813103376
12744 12745 796234443 796234443
12745 12746 621368076 943588838
12746 12747 786032097 991693048
12747 12748 810199672 979216491
12748 12749 149659540 469754342
12749 12750 859852730 881874286
12750 12751 322777096 322777096
12751 12752 579859388 982265604
12752 12753 161083844 368526216
12753 12754 990951540 990951540
12754 12755 929884212 929884212
12755 12756 40172987 223807777
12756 12757 662380891 950771816
12757 12758 653675366 653675366
12758 12759 724643339 896174421
12759 12760 835870471 835870471
12760 12761 489121125 873971664
12761 12762 217808843 254760341
12762 12763 667745347 819087093
12763 12764 939698272 958524729
12764 12765 328043459 414518253
12765 12766 704780302 987511885
12766 12767 31561654 429046263
12767 12768 17179698 93795765
12768 12769 284416824 368410399
12769 12770 588188903 588188903
12770 12771 598578438 863468834
12771 12772 193119813 193119813
12772 12773 268446906 946656739
12773 12774 645979070 645979070
12774 12775 763249001 946163242
12775 12776 741716886 860767697
12776 12777 704730349 704730349
12777 12778 792323584 992707274
12778 12779 728982816 728982816
12779 12780 111867502 969306271
12780 12781 556016033 889043959
12781 12782 388056661 815524943
12782 12783 295524514 675275378
12783 12784 26109921 151505416
12784 12785 625906757 796586916
12785 12786 388181975 446699806
12786 12787 921015430 921015430
12787 12788 213342926 666766389
12788 12789 955569948 955569948
12789 12790 348918645 608357232
12790 12791 745986438 875373919
12791 12792 512441438 677155387
12792 12793 164629000 293643770
12793 12794 351919607 937005661
12794 12795 416192114 542219458
12795 12796 301295975 378879684
12796 12797 838283452 992235804
12797 12798 782568077 973371897
12798 12799 127960850 656542403
12799 12800 41812595 741466614
12800 12801 123462280 998487080
12801 12802 792418318 877427595
12802 12803 719853764 965044539
12803 12804 657118548 902909371
12804 12805 778082173 801983970
12805 12806 544950807 673734384
12806 12807 619219488 958061207
12807 12808 281038334 281038334
12808 12809 950903416 950903416
12809 12810 880596865 987028416
12810 12811 994675270 994675270
12811 12812 227693434 744696817
12812 12813 663710317 663710317
12813 12814 369052221 866040788
12814 12815 361910452 361910452
12815 12816 262449616 443213340
12816 12817 49605016 814767212
12817 12818 92204784 92204784
12818 12819 911120100 911120100
12819 12820 466191684 824421209
12820 12821 500293182 611112834
12821 12822 730476550 738163489
12822 12823 121735693 450312541
12823 12824 315901481 619704709
12824 12825 685941236 915229790
12825 12826 949272696 968831206
12826 12827 942161857 948225802
12827 12828 154786290 154786290
12828 12829 986869583 993908711
12829 12830 257546616 257546616
12830 12831 632150500 694431990
12831 12832 243106154 243106154
12832 12833 158859115 506524389
12833 12834 852238547 852238547
12834 12835 83119780 232555411
12835 12836 168385528 168385528
12836 12837 149095053 149095053
12837 12838 385190124 809357888
12838 12839 515969031 981099777
12839 12840 128136084 241291752
12840 12841 383588217 791093217
12841 12842 136833661 648232658
12842 12843 630492026 844806679
12843 12844 822789704 822789704
12844 12845 741467299 844702103
12845 12846 327041358 708299057
12846 12847 530864625 892522005
12847 12848 815839616 815839616
12848 12849 797286379 816077650
12849 12850 40104033 40104033
12850 12851 356686315 356686315
12851 12852 585062323 608390516
12852 12853 202989056 238223181
12853 12854 652372055 955153863
12854 12855 570329930 626722691
12855 12856 551981155 730056940
12856 12857 584056588 703857747
12857 12858 83983884 199160928
12858 12859 58329350 98735580
12859 12860 109893424 903297692
12860 12861 538217426 989406251
12861 12862 970868457 982403549
12862 12863 44483364 50224540
12863 12864 411217976 411217976
12864 12865 200082034 373466529
12865 12866 903615256 982462918
12866 12867 623867130 658457115
12867 12868 707948608 780364992
12868 12869 470757347 470757347
12869 12870 525851498 695148124
12870 12871 985227456 991158123
12871 12872 942370661 986381456
12872 12873 458809115 569845645
12873 12874 619191761 898138425
12874 12875 336739271 341025434
12875 12876 588471024 844006395
12876 12877 841518466 885064685
12877 12878 297614113 712265460
12878 12879 895405333 944621158
12879 12880 644053544 720414828
12880 12881 831833840 903523842
12881 12882 395990568 647667275
12882 12883 339028919 544083718
12883 12884 300996673 300996673
12884 12885 188083886 418019649
12885 12886 1626741 294406452
12886 12887 367426364 678947820
12887 12888 9958889 117104050
12888 12889 440908452 683724059
12889 12890 824787295 857749299
12890 12891 103637882 337599270
12891 12892 524504504 568763138
12892 12893 24636331 518009815
12893 12894 878916155 992820208
12894 12895 266105982 929159636
12895 12896 27194564 27194564
12896 12897 180111106 226223274
12897 12898 885711622 912578708
12898 12899 751017959 952116569
12899 12900 649637211 942918608
12900 12901 618918603 898330267
12901 12902 669376300 792130760
12902 12903 635636301 635636301
12903 12904 962121646 971627360
12904 12905 404936053 404936053
12905 12906 50786758 155370102
12906 12907 506791688 506791688
12907 12908 27719703 27719703
12908 12909 43836404 743162180
12909 12910 611421090 616198575
12910 12911 994813244 995477208
12911 12912 251898752 908293144
12912 12913 894299483 904831660
12913 12914 453896028 886396862
12914 12915 897858249 897858249
12915 12916 1420820 444592636
12916 12917 779471242 973959868
12917 12918 454598314 454598314
12918 12919 456822222 456822222
12919 12920 996965186 997336872
12920 12921 868330164 941512792
12921 12922 207602195 207602195
12922 12923 906482614 951029125
12923 12924 11696786 11696786
12924 12925 258193344 982889065
12925 12926 863063214 948181754
12926 12927 4698185 4698185
12927 12928 807702997 928247262
12928 12929 736319853 850282388
12929 12930 470301968 518591617
12930 12931 956922671 987354804
12931 12932 794451667 879595344
12932 12933 693258092 963742594
12933 12934 42957869 476604074
12934 12935 872322298 922870992
12935 12936 613426422 936861517
12936 12937 575706164 575706164
12937 12938 124220433 777956850
12938 12939 4804901 531660587
12939 12940 260116534 260116534
12940 12941 737035370 739159927
12941 12942 772852875 906944536
12942 12943 551189874 774764879
12943 12944 173017034 173017034
12944 12945 630052507 803033008
12945 12946 716312803 716312803
12946 12947 954994171 970899958
12947 12948 808380794 834086762
12948 12949 24162854 628580751
12949 12950 194829256 319046755
12950 12951 257632966 622595752
12951 12952 725449734 952370938
12952 12953 705937505 705937505
12953 12954 99258577 634070980
12954 12955 597004086 846347933
12955 12956 773503987 807671683
12956 12957 210171492 754199350
12957 12958 3419628 94290856
12958 12959 348622497 610037217
12959 12960 952960174 966731653
12960 12961 977747357 994587066
12961 12962 338934481 464032255
12962 12963 512214980 653303284
12963 12964 914836753 981292285
12964 12965 457043113 894776057
12965 12966 56508161 441764582
12966 12967 219248069 934753232
12967 12968 687313988 687313988
12968 12969 687789027 868640681
12969 12970 257527359 257527359
12970 12971 788752024 824120769
12971 12972 433017930 574231778
12972 12973 78284751 307046266
12973 12974 357525797 393573189
12974 12975 120206666 324738477
12975 12976 128736156 889086512
12976 12977 656837712 867138077
12977 12978 871538924 904451869
12978 12979 53804621 53804621
12979 12980 37338542 37338542
12980 12981 405864500 405864500
12981 12982 128848222 835150527
12982 12983 850563336 891651627
12983 12984 321135737 404243010
12984 12985 737039916 790084815
12985 12986 894696263 980100427
12986 12987 651762672 884001200
12987 12988 241298684 581923947
12988 12989 691247384 850485956
12989 12990 513476072 513476072
12990 12991 906328114 982102370
12991 12992 419462297 821655609
12992 12993 262030777 262030777
12993 12994 959317455 959317455
12994 12995 607939543 821394034
12995 12996 166132277 524133023
12996 12997 834691182 835413259
12997 12998 292336109 604745577
12998 12999 973344701 973344701
12999 13000 169669515 319447226
13000 13001 451277164 797161902
13001 13002 187475511 391553644
13002 13003 313873203 424729301
13003 13004 54732143 170978397
13004 13005 999432957 999432957
13005 13006 693934984 693934984
13006 13007 280504291 516680375
13007 13008 76537718 76537718
13008 13009 683015369 683015369
13009 13010 800593248 985162689
13010 13011 89240219 487844083
13011 13012 936793871 954298784
13012 13013 106138578 301608001
13013 13014 217039950 650248735
13014 13015 302549688 819177700
13015 13016 279502021 279502021
13016 13017 975123446 975123446
13017 13018 867800426 871470298
13018 13019 583347322 616076929
13019 13020 843250086 965420119
13020 13021 412595736 804123263
13021 13022 961606192 981022127
13022 13023 840086195 974558085
13023 13024 718962416 718962416
13024 13025 535035884 535035884
13025 13026 800380907 937235964
13026 13027 944059978 992597263
13027 13028 355205644 456926831
13028 13029 636279126 836298871
13029 13030 418737801 789054294
13030 13031 616368174 698526423
13031 13032 3170076 3170076
13032 13033 163699331 879042268
13033 13034 631424636 673992694
13034 13035 263058339 292077434
13035 13036 845617533 880500826
13036 13037 268542890 534994880
13037 13038 462740714 866198273
13038 13039 250366307 479632123
13039 13040 253528350 253528350
13040 13041 472722421 861424889
13041 13042 212437524 620669570
13042 13043 820528062 945382834
13043 13044 48810220 108540248
13044 13045 371603734 445287057
13045 13046 180243885 180243885
13046 13047 607752003 746210099
13047 13048 465581091 465581091
13048 13049 903664342 965829540
13049 13050 684408677 918884371
13050 13051 73633342 718253494
13051 13052 51950266 74307246
13052 13053 73494557 306492566
13053 13054 53458577 726523260
13054 13055 536017484 536432832
13055 13056 596707743 596707743
13056 13057 331698870 929821833
13057 13058 146304683 669649487
13058 13059 306144565 573445168
13059 13060 906920349 997496448
13060 13061 280699341 280699341
13061 13062 461068826 934223955
13062 13063 896983489 938607746
13063 13064 798653439 945534438
13064 13065 9224319 635807998
13065 13066 624263155 809931161
13066 13067 426140759 779442532
13067 13068 471994454 899841310
13068 13069 692339160 907748065
13069 13070 548940263 831536710
13070 13071 673598963 673598963
13071 13072 326896223 733870637
13072 13073 236457552 236457552
13073 13074 714714712 800108351
13074 13075 724713978 980919170
13075 13076 728631995 728631995
13076 13077 970515920 992735012
13077 13078 218757924 285083155
13078 13079 524319589 582942869
13079 13080 805182150 900549935
13080 13081 647996955 747658692
13081 13082 981365018 981365018
13082 13083 325013855 803390979
13083 13084 141603362 269087075
13084 13085 273311869 600386711
13085 13086 238476954 238476954
13086 13087 769805643 960873858
13087 13088 654793725 654793725
13088 13089 447956554 447956554
13089 13090 211982457 398097280
13090 13091 806502880 806502880
13091 13092 176950785 255049285
13092 13093 667453083 923739569
13093 13094 601841694 809664196
13094 13095 169967813 716786092
13095 13096 634568413 935413068
13096 13097 111914214 688153230
13097 13098 197015421 862822621
13098 13099 812837233 974566960
13099 13100 763603443 763603443
13100 13101 780994290 780994290
13101 13102 967960730 985226119
13102 13103 68374062 523800176
13103 13104 731303119 734883823
13104 13105 917993831 996700333
13105 13106 992715048 992715048
13106 13107 434063403 438757747
13107 13108 347533326 866781064
13108 13109 729474943 942629697
13109 13110 25562636 25562636
13110 13111 549664584 549664584
13111 13112 377903423 600400746
13112 13113 196612824 843884011
13113 13114 104843543 104843543
13114 13115 524952481 524952481
13115 13116 105411857 459498213
13116 13117 440391831 472344291
13117 13118 194793443 864610322
13118 13119 631116729 964524395
13119 13120 240087620 483065269
13120 13121 274325147 582405922
13121 13122 679783964 911572481
13122 13123 948490999 982910736
13123 13124 570984915 570984915
13124 13125 250399103 834367480
13125 13126 284382463 558557399
13126 13127 103164740 200962796
13127 13128 552029021 562263134
13128 13129 583335404 583335404
13129 13130 303719243 886552622
13130 13131 318545570 365582459
13131 13132 588752166 588752166
13132 13133 173756543 199793690
13133 13134 195752062 643918700
13134 13135 54715970 770663412
13135 13136 663109397 986724696
13136 13137 58542963 58542963
13137 13138 535602590 789446298
13138 13139 930270156 930270156
13139 13140 625913234 910534121
13140 13141 110123838 110123838
13141 13142 249906203 381515566
13142 13143 705692918 713601679
13143 13144 491998946 680409823
13144 13145 231281945 313216314
13145 13146 217629337 758991258
13146 13147 600058611 701933120
13147 13148 196219153 196219153
13148 13149 297671205 297671205
13149 13150 686980552 690584119
13150 13151 996624662 998722663
13151 13152 525516120 776032355
13152 13153 120106667 516074889
13153 13154 635342155 677663609
13154 13155 394219666 394219666
13155 13156 37551296 37551296
13156 13157 911356749 993346909
13157 13158 323378646 323378646
13158 13159 53608562 430937227
13159 13160 482371726 631329504
13160 13161 564442782 664657258
13161 13162 296567111 296567111
13162 13163 207691836 207691836
13163 13164 269297772 445739265
13164 13165 139779018 958367836
13165 13166 544894837 942374409
13166 13167 92745898 798690056
13167 13168 445671658 725241291
13168 13169 794660107 799674850
13169 13170 722043879 782722702
13170 13171 28262502 695851057
13171 13172 508444846 508444846
13172 13173 587922877 723102894
13173 13174 702471395 820198822
13174 13175 501117126 501117126
13175 13176 651515897 885577850
13176 13177 505166124 644830029
13177 13178 512375708 512375708
13178 13179 731670390 878260517
13179 13180 304380281 641366276
13180 13181 700218262 784294655
13181 13182 640300113 746411153
13182 13183 573949307 573949307
13183 13184 160521217 405538552
13184 13185 632911634 732664103
13185 13186 179684963 179684963
13186 13187 281632014 281632014
13187 13188 987340764 987340764
13188 13189 4034081 191396016
13189 13190 979668117 995908363
13190 13191 721744691 889566236
13191 13192 159272756 434122804
13192 13193 715912859 932739178
13193 13194 588271950 622028670
13194 13195 414147059 947455796
13195 13196 81117508 958356196
13196 13197 871170620 871170620
13197 13198 732452156 769082145
13198 13199 20954037 431339483
13199 13200 589244831 649303728
13200 13201 329040229 329040229
13201 13202 728004659 771312416
13202 13203 521936759 631893077
13203 13204 225942752 411707187
13204 13205 990042311 991667570
13205 13206 591253022 829539941
13206 13207 307107604 548890964
13207 13208 73855490 409293434
13208 13209 904940131 935656556
13209 13210 244900574 597395920
13210 13211 145414724 984064276
13211 13212 334203156 756109061
13212 13213 85588159 708493869
13213 13214 136527639 136527639
13214 13215 988805434 988805434
13215 13216 804473809 804473809
13216 13217 624621545 954756972
13217 13218 488967461 584464364
13218 13219 123797647 250842776
13219 13220 886963426 886963426
13220 13221 736399233 884240366
13221 13222 438407658 891711653
13222 13223 49139705 544187087
13223 13224 383743882 741747901
13224 13225 568672489 808429659
13225 13226 677870074 729854668
13226 13227 607540611 727618969
13227 13228 591900262 889747755
13228 13229 80499501 181268300
13229 13230 654307994 743089055
13230 13231 75842432 103957915
13231 13232 890373529 950129874
13232 13233 213884475 978126179
13233 13234 968427552 992941841
13234 13235 223545589 813376191
13235 13236 955545176 963491958
13236 13237 801777315 915852367
13237 13238 410802386 643677273
13238 13239 767613681 767613681
13239 13240 583126016 584289449
13240 13241 736841596 861692794
13241 13242 346869569 459768563
13242 13243 883557957 938688670
13243 13244 997584519 998626346
13244 13245 498681668 888350483
13245 13246 612266513 696566687
13246 13247 525295047 838719575
13247 13248 737669357 951534552
13248 13249 857602692 857602692
13249 13250 198766969 422704028
13250 13251 837411952 837411952
13251 13252 508372934 847905475
13252 13253 609407476 655379812
13253 13254 201768228 201768228
13254 13255 692613899 819898761
13255 13256 918431735 953597374
13256 13257 997103203 999729182
13257 13258 612783165 951660648
13258 13259 371158921 566999876
13259 13260 344136982 821364516
13260 13261 910440757 910440757
13261 13262 583249462 583249462
13262 13263 702267467 703842982
13263 13264 781894138 979230437
13264 13265 221189358 618793761
13265 13266 716725025 716725025
13266 13267 348119252 680344755
13267 13268 40526229 881927305
13268 13269 49552957 519656792
13269 13270 316157975 579190752
13270 13271 261802058 560016935
13271 13272 347194291 449491189
13272 13273 79340506 316994875
13273 13274 499013980 593399532
13274 13275 746939205 768884626
13275 13276 675283958 941957137
13276 13277 242429744 242429744
13277 13278 532427397 826386857
13278 13279 721380021 766449003
13279 13280 985891503 987320437
13280 13281 546934109 546934109
13281 13282 997125556 997125556
13282 13283 848752813 945669057
13283 13284 594554109 942103005
13284 13285 10778300 10778300
13285 13286 600782109 666099719
13286 13287 116699836 491760556
13287 13288 581519640 746710204
13288 13289 394644878 959503433
13289 13290 766700498 793233702
13290 13291 372356822 946837291
13291 13292 71696341 422443437
13292 13293 887987260 894636951
13293 13294 998868069 999106352
13294 13295 21429242 295895628
13295 13296 510356563 821010989
13296 13297 838001407 838001407
13297 13298 969575737 993593913
13298 13299 202489289 944556639
13299 13300 443098161 443098161
13300 13301 438089402 495243686
13301 13302 952699882 961208777
13302 13303 853893643 974925589
13303 13304 688225977 688225977
13304 13305 349613978 732082583
13305 13306 200677154 593551638
13306 13307 984667876 984667876
13307 13308 491208680 598451140
13308 13309 59666646 127391597
13309 13310 738473717 849304080
13310 13311 228634762 348307891
13311 13312 976233497 996782865
13312 13313 358866688 414825470
13313 13314 763891778 763891778
13314 13315 361416768 621605534
13315 13316 269244770 269244770
13316 13317 128849385 352131235
13317 13318 794379042 836679097
13318 13319 394856172 793776002
13319 13320 980661392 987460639
13320 13321 279302020 279302020
13321 13322 769927937 995069875
13322 13323 958942434 980382032
13323 13324 171405417 470789311
13324 13325 822432184 943272083
13325 13326 715288875 715288875
13326 13327 933939765 933939765
13327 13328 317806286 815557129
13328 13329 124763049 872604670
13329 13330 620379648 748077155
13330 13331 151961219 821448511
13331 13332 914065825 914065825
13332 13333 274455036 975505238
13333 13334 804259208 804259208
13334 13335 629643144 678819648
13335 13336 687063500 851987739
13336 13337 678486758 919835603
13337 13338 852126432 892239451
13338 13339 982319407 982319407
13339 13340 658446385 931891628
13340 13341 655637041 655637041
13341 13342 102944828 102944828
13342 13343 856497500 932316574
13343 13344 110496062 202445726
13344 13345 937957836 937957836
13345 13346 528543147 733520182
13346 13347 224213407 719748999
13347 13348 648634644 963618016
13348 13349 835500419 980276121
13349 13350 781464736 781464736
13350 13351 331976977 331976977
13351 13352 933237626 947326276
13352 13353 883634233 883634233
13353 13354 542282748 712104533
13354 13355 319857562 319857562
13355 13356 860700970 886881616
13356 13357 412813086 519139731
13357 13358 105148200 108020424
13358 13359 810264914 810264914
13359 13360 504918971 936964321
13360 13361 991979609 997399300
13361 13362 377238677 377238677
13362 13363 741737886 825190106
13363 13364 882940140 925474821
13364 13365 658154516 974107958
13365 13366 98976010 463508103
13366 13367 82698161 129773919
13367 13368 561910328 561910328
13368 13369 171749813 791501221
13369 13370 134967262 403547767
13370 13371 144762729 278904337
13371 13372 464304632 636699588
13372 13373 697639613 697639613
13373 13374 965726330 998360108
13374 13375 327794312 707034519
13375 13376 999495742 999920918
13376 13377 616733793 781992208
13377 13378 56671074 56671074
13378 13379 524340809 654955872
13379 13380 110496744 980617516
13380 13381 116255425 116255425
13381 13382 642322181 807972140
13382 13383 204455094 605485942
13383 13384 929282256 966286931
13384 13385 129804426 248710230
13385 13386 707323121 958172033
13386 13387 731693815 988923733
13387 13388 695619829 825160400
13388 13389 407145410 407145410
13389 13390 205653387 737213413
13390 13391 464305022 632711286
13391 13392 423170834 887682439
13392 13393 877240835 930382693
13393 13394 970749913 981727550
13394 13395 241677122 378921978
13395 13396 200004565 375407897
13396 13397 727868250 727868250
13397 13398 887042579 887042579
13398 13399 448798935 448798935
13399 13400 299316470 307481391
13400 13401 331753055 871028099
13401 13402 950533465 950533465
13402 13403 520790761 520790761
13403 13404 269061236 972482030
13404 13405 930149414 958814048
13405 13406 17565856 687850971
13406 13407 181450740 694444464
13407 13408 198465692 949146689
13408 13409 980830545 980830545
13409 13410 77727154 711190380
13410 13411 987360856 995442473
13411 13412 938013752 943553518
13412 13413 15737625 619280943
13413 13414 92557654 92557654
13414 13415 96433318 543665871
13415 13416 867894103 990826957
13416 13417 723978536 723978536
13417 13418 705726122 705726122
13418 13419 266102577 382142840
13419 13420 800294416 814634684
13420 13421 611827579 611827579
13421 13422 299688735 661836934
13422 13423 682136625 913002296
13423 13424 460943154 460943154
13424 13425 411012599 763351156
13425 13426 693747958 693747958
13426 13427 480082359 530463019
13427 13428 102091150 234172942
13428 13429 579264103 967255882
13429 13430 272893652 521630624
13430 13431 255048145 255048145
13431 13432 30845008 780291468
13432 13433 17431016 947765909
13433 13434 889452498 894899699
13434 13435 237009215 676970817
13435 13436 507351989 839691350
13436 13437 749124736 786114518
13437 13438 322290166 882715427
13438 13439 455579797 455579797
13439 13440 493082494 493082494
13440 13441 965802506 996170237
13441 13442 472841151 625000122
13442 13443 359966023 359966023
13443 13444 249623736 249623736
13444 13445 397867249 397867249
13445 13446 917792808 947031596
13446 13447 531865654 919782845
13447 13448 354421478 354421478
13448 13449 991035976 995984763
13449 13450 35222619 35222619
13450 13451 152958849 637163950
13451 13452 747036146 971296662
13452 13453 675639258 675639258
13453 13454 577096445 642789730
13454 13455 815121838 895884340
13455 13456 834918188 971433344
13456 13457 201459985 894196202
13457 13458 417425590 718173336
13458 13459 350054282 533402459
13459 13460 267492980 541813036
13460 13461 501390788 859979292
13461 13462 7550467 273069786
13462 13463 159835740 870829210
13463 13464 83137834 83137834
13464 13465 538433833 538433833
13465 13466 960407899 986760186
13466 13467 242964196 295053801
13467 13468 926712494 976036646
13468 13469 714098620 900999645
13469 13470 166195124 842843837
13470 13471 391854846 399422411
13471 13472 425905654 855252011
13472 13473 559223340 913844469
13473 13474 522037458 589870085
13474 13475 245685184 245685184
13475 13476 906699842 910426167
13476 13477 957372832 991213240
13477 13478 968764952 968764952
13478 13479 230670328 230670328
13479 13480 515327244 758914011
13480 13481 708313478 783208738
13481 13482 898494744 983105571
13482 13483 606458191 945018674
13483 13484 2598752 600052927
13484 13485 613042118 897983263
13485 13486 295123161 581264178
13486 13487 663868674 663868674
13487 13488 271306493 830812017
13488 13489 255298425 499904609
13489 13490 133927061 133927061
13490 13491 764032770 764032770
13491 13492 75231667 75231667
13492 13493 634959397 634959397
13493 13494 331501402 334392286
13494 13495 192685459 855473503
13495 13496 219580610 219580610
