200000 29342
A 183054 110185
B 104133 50566
A 61004 61005
B 87466 87467
B 102008 102009
B 85767 45345
A 60857 60858
B 4423 4424
A 153901 64080
B 176715 176716
A 87834 176125
B 43503 43504
A 200000 174892
B 1 78349
B 119222 29063
B 164114 155042
B 187911 2622
A 190705 190706
A 96747 96748
B 14321 194547
A 111075 111076
B 86823 53000
B 163638 163639
B 89510 60230
A 200000 26396
B 160692 160693
B 174624 174625
A 31898 54579
B 200000 19827
B 1 151841
B 77276 197391
A 78898 83635
A 77564 156886
A 143033 143034
A 124200 132283
B 50156 50157
A 162306 54799
A 94225 46854
A 110194 110195
B 200000 170933
B 173078 173079
B 12674 12675
A 121547 121548
A 26954 26955
B 200000 112526
A 144982 123113
A 118884 110060
B 95878 95879
B 200000 46022
B 34537 34538
A 169833 53103
B 200000 33640
A 144515 195285
A 44013 55659
B 24663 130040
A 135686 135687
B 164299 160919
A 15639 15640
B 1 97989
A 52227 149738
B 86892 155252
B 17007 17008
B 1 168370
B 2708 14072
A 37497 37498
B 182572 98916
B 70744 91356
A 156860 79223
A 200000 12521
B 126892 126893
B 169441 53906
B 115363 115364
B 128945 111135
A 5660 5661
B 1 194913
B 196720 194570
B 108560 108561
A 200000 162560
B 125180 119174
B 50562 179377
B 86400 86401
A 88125 88126
B 20614 4371
B 162997 51127
B 11042 11043
A 133188 133189
A 200000 51482
A 1 151274
B 91358 15941
B 1 145494
A 3239 150142
A 1 12028
A 180936 143083
A 57814 40247
A 182758 182759
A 164980 164981
B 1 24074
A 92710 23353
B 16977 15112
B 71800 11597
B 1 174458
B 171918 171919
B 26714 26715
A 194247 194248
A 83316 83317
B 29207 5454
B 187947 171818
B 162618 162619
A 12644 131171
B 1 164962
B 200000 115288
B 146784 146785
B 174188 174189
B 1 137585
B 1 133032
B 36026 112440
B 55348 55349
A 86978 126288
A 200000 34676
B 90790 90791
A 88240 88241
A 98335 65060
A 1 137685
A 153329 29003
A 114221 170386
B 1 89783
A 71288 71289
B 84234 84235
B 141476 141477
A 184603 21501
A 72016 72017
A 73136 56514
A 19299 93638
B 185575 136237
A 140026 140027
A 69666 39060
B 200000 98489
B 76417 76418
B 21150 73476
A 23695 23696
A 184896 186846
B 120611 163891
A 113261 113262
A 1 83540
A 1 110750
A 10696 10697
B 42410 189500
A 6075 6076
A 50734 170755
B 176678 183552
A 120531 120532
A 52766 100868
B 17885 17886
A 33770 181914
B 140241 195422
A 199999 200000
A 200000 119887
A 200000 55186
A 160685 160686
B 122212 122213
A 128028 128029
A 1 49028
A 45234 45235
A 181203 181204
A 73432 117597
B 114309 7706
B 12550 187152
A 200000 157236
A 80521 45888
A 147359 141159
A 60047 141040
A 200000 38553
A 67952 67953
B 21257 21258
B 18671 18672
B 139338 139339
B 9828 150029
A 41226 56850
B 11635 11636
B 31579 46003
B 52313 52314
B 117760 117761
A 199284 57948
A 46015 165565
B 67293 2402
B 27512 27513
A 94490 65057
B 194063 197099
B 29978 66681
B 132630 184901
A 17268 52551
A 114149 114150
B 125795 1002
B 139963 54884
B 29977 29978
A 139981 139982
B 70705 132547
B 200000 163856
B 95179 81328
A 200000 19827
B 1 31588
B 69511 41275
A 138492 138493
A 93753 93754
B 52834 164168
A 199866 75490
B 1 34588
A 179823 179824
B 1 9050
B 200000 30858
A 200000 152313
A 64764 64765
B 103631 103632
B 1 50500
B 2 200000
B 28349 28350
B 183757 74307
A 68755 66445
A 78616 78617
B 16019 16020
A 46456 183612
A 32421 32422
A 174298 174299
A 197630 197631
A 7278 7279
A 34892 38822
A 191110 130893
B 98833 165567
B 58940 58941
A 88928 95263
A 137568 161199
B 1 177400
A 1 65177
A 26073 112594
B 200000 114200
A 26886 26887
A 152454 19318
A 107926 107927
A 25454 25455
A 128067 70789
A 98141 132106
B 199629 50937
A 1 90692
A 14119 144059
B 1 89994
A 4859 182612
B 45707 97327
B 10186 10187
A 89313 17202
B 161550 122743
B 24132 26621
B 200000 152953
A 200000 166711
A 1 61248
A 200000 53732
A 6668 64560
B 81744 131184
B 171558 171559
A 97106 97107
A 1 22686
B 179147 5848
A 135239 135240
B 143469 197386
A 48562 48563
A 110763 144742
B 105959 156822
A 194312 195565
B 79191 79192
A 58052 70368
A 59551 168492
B 97974 130192
A 200000 73690
B 18333 134072
A 60059 60060
B 200000 43375
A 13533 13534
B 17284 103463
A 114573 189363
A 99329 99330
B 174941 174942
B 117294 63312
A 19108 12204
A 200000 14545
B 169417 169418
B 1 154427
B 49300 49301
B 71335 91937
A 200000 146456
B 43051 43052
B 184208 184209
A 187774 196764
B 132340 132341
A 13137 76955
B 123520 88003
A 1 53896
B 166695 166696
A 37022 37023
A 200000 190739
B 58167 13977
A 190803 86870
B 1 131773
A 11858 117037
B 65342 65343
A 106491 106492
B 161263 161264
A 151180 151181
B 131309 131310
A 200000 148238
A 15815 146748
B 68493 53598
B 12941 184422
B 69783 172170
B 53043 148931
B 172785 172786
B 162606 162607
B 151501 71322
A 98181 125070
A 108069 18901
B 103824 22643
B 14677 14678
B 200000 56101
A 39662 91997
B 1478 1479
A 129746 129747
A 171739 159860
B 200000 176619
A 68517 68518
A 200000 111843
A 77784 77785
A 52631 80964
A 181537 181538
B 135754 189575
A 143451 162531
A 77952 77953
A 163763 163764
A 164647 164648
B 3053 28830
B 1 196440
A 70025 70026
B 188288 19213
A 65520 87315
A 145307 50309
A 176272 176273
A 154956 55383
A 195875 195876
A 40433 113670
B 138792 138793
A 153466 153467
B 1 172505
B 69355 97188
B 67521 53399
B 87809 87810
B 155491 13968
A 53646 153255
B 1 2
B 11534 178039
A 170769 112653
B 10430 10431
A 192121 31321
A 192460 192461
A 1 181770
A 101509 101510
A 138460 138461
A 179735 70413
A 162633 162634
A 31015 14047
B 200000 35571
B 200000 159277
B 1 195579
A 188050 188051
B 32375 32376
B 200000 112903
A 1 116274
A 100947 120803
A 59634 86542
B 103559 37608
B 125414 23919
B 43167 43168
B 200000 23668
A 74606 74607
B 49289 150458
A 47632 82915
B 102703 112306
A 168139 168140
A 80583 131501
A 45316 110851
A 200000 67469
B 167060 164018
B 127475 127476
B 124931 124932
A 182033 124480
A 200000 177877
B 57635 57636
A 1 44910
A 124422 79627
B 1 137863
B 36091 36092
B 43966 107574
A 136195 60887
B 55900 195273
A 189089 59439
A 116431 116432
A 143452 25993
A 37342 159465
B 180332 180333
A 163295 163296
B 188793 188794
B 111744 111745
A 86411 120075
A 178400 100179
B 81905 81906
A 38378 38379
B 111515 111516
A 5627 171354
A 198379 198380
B 161530 58491
B 2816 193394
B 1 94989
B 99425 66481
B 200000 169468
B 1955 121603
A 128685 30285
B 200000 91811
A 85765 130030
B 35454 35455
B 181526 8988
B 2869 2870
A 163500 12653
B 190874 190875
B 8564 8565
A 2941 81607
B 73099 73100
B 36905 36906
A 23389 23390
B 156214 156215
B 79944 79945
B 166747 166748
B 1 140280
B 200000 192750
B 71184 118266
A 18623 18624
A 87193 75797
A 151191 85595
A 156116 156117
A 200000 113524
B 1 46400
A 168525 168526
B 116234 116235
A 254 67840
B 200000 114145
B 157741 37351
A 93102 93103
A 13887 13888
B 97521 93494
A 44166 52921
A 1 3
B 129557 129558
A 15950 74700
A 100211 100212
A 74781 74782
B 132031 653
A 75526 44693
A 77792 150682
A 114538 114539
A 46707 46708
B 176944 176945
A 200000 54667
B 167675 41075
A 189075 33943
A 1 19366
B 138340 93901
A 108531 108532
A 30385 30386
A 200000 113946
A 97251 28555
B 140178 189173
A 35926 35927
A 136853 31050
A 100607 100608
A 126435 126436
B 38034 38035
A 141831 141832
A 15548 15549
B 191903 191904
B 126563 144436
B 193466 193467
A 117867 126440
A 73480 73481
A 140861 167262
B 81341 67571
A 97401 56075
B 70468 70469
B 1 54203
B 1 4866
B 73726 73727
A 200000 115765
A 179818 179819
B 92525 92526
B 52613 59793
A 14475 85828
A 118260 118261
A 200000 16390
A 103419 103420
B 200000 9740
A 13990 3840
B 200000 76346
A 9062 9063
B 1 41541
A 87931 87932
B 184491 41448
A 200000 96050
A 136009 120215
A 122206 20161
B 127781 127782
A 38077 80086
A 200000 89111
A 200000 21056
B 10134 10135
A 54084 190314
B 74413 74414
B 26697 26698
A 1 3
A 61088 61089
B 82548 82549
A 117910 117911
A 18924 18925
A 132174 196634
A 12376 12377
A 168641 1304
B 104307 104308
A 122736 122737
A 1 41227
A 67397 11349
B 71993 71994
A 118873 118874
B 1 183492
B 18373 179872
B 123923 123924
B 200000 139822
A 1 132237
A 95763 95764
A 16604 80375
B 35794 71235
B 137301 103076
A 187811 189567
A 2 199999
B 132023 132024
A 94398 94399
B 21483 21484
B 101822 101823
A 1 196831
A 32825 32826
A 182605 182606
A 148960 89908
B 96428 175309
A 2 199999
B 166973 166974
B 200000 167102
B 111366 192651
A 1 35617
B 116213 128234
B 25180 25181
B 134042 194789
B 200000 173236
B 110939 86716
B 37722 37723
B 111404 141093
B 1 21506
A 190887 158804
A 32612 32613
A 62079 62080
A 129047 129048
A 54880 167039
A 70427 45416
B 96393 96394
B 1 62440
B 1 162546
A 92898 92899
B 98889 98890
B 21559 162073
B 10782 10783
B 1 178456
A 200000 65706
B 119381 119382
A 44943 44944
A 88915 175794
A 1 180868
A 154155 154156
B 200000 103085
B 200000 191114
B 64268 64269
B 66862 66863
B 34004 69136
A 124575 50908
A 178419 718
A 13659 183879
B 868 869
B 15704 126267
A 172368 172369
B 65759 65760
B 80712 80713
B 62300 39636
A 1 6820
B 1 51213
A 189715 179426
B 1 187097
B 144168 144169
A 125625 125626
B 187608 75781
A 169444 169445
B 1 49348
A 32439 32440
A 88773 88774
B 7425 96320
A 1 111372
A 1 65042
A 64048 177069
A 163185 117199
A 8014 34567
B 100651 155122
A 200000 190736
B 134499 89850
B 87908 26683
A 104307 104308
B 103961 103962
B 143680 19440
A 1 12482
B 116505 116506
A 194575 45963
B 1 181314
A 103410 106815
B 14483 14484
A 32415 32416
B 86274 133044
A 32837 32838
B 91290 91291
B 87198 87199
A 130001 139656
A 200000 106378
B 186892 186893
A 104230 43783
B 193293 102007
A 168285 168286
B 38497 38498
A 107417 110977
B 4152 4153
B 8660 8661
B 1 157689
A 63542 68015
B 107900 61039
B 200000 22741
B 140948 172310
A 111833 111834
B 1 168304
B 2 200000
B 113473 141275
B 25093 191170
B 109744 51638
A 130971 130972
A 142092 102928
B 136926 148412
A 200000 61629
B 200000 19911
B 159519 159520
B 188726 110804
B 88147 150768
B 200000 77077
B 1 104486
A 91705 88140
A 192581 192582
A 1 125722
B 176305 176306
B 1 187536
A 165487 8576
B 1 3
A 200000 64329
B 96260 66939
A 17407 17408
B 174676 174677
B 142611 142612
A 85709 85710
B 118340 84894
A 101385 142639
B 149595 149596
A 1 81717
B 3346 3347
A 40699 40700
A 48436 158633
B 43143 135267
B 1 16028
B 95638 95639
B 16528 16529
A 7042 138734
A 30755 30756
B 42672 54767
B 27021 78467
A 197794 61939
B 151037 93899
B 172949 17614
B 186707 186708
B 118097 118098
B 112641 120268
B 10260 52103
B 74238 23269
B 105212 114086
A 187654 94490
A 198361 198362
A 150296 142625
A 14336 14337
B 138851 138852
A 200000 69551
B 1 121059
B 47924 14354
A 124907 124908
A 107605 17886
A 117357 115960
A 159313 168419
B 146210 146211
B 120344 89781
B 95985 44554
A 102525 148918
A 65428 160257
B 12432 159326
A 131066 131067
B 65349 65350
B 200000 1710
A 81475 141943
B 110096 164167
B 121732 88441
A 100296 27811
A 4245 4246
B 195604 170597
B 86724 86725
A 18379 18380
B 10882 194655
B 127575 7782
A 142211 547
B 1 89653
B 11260 71776
A 1 186799
A 98489 98490
A 116831 116832
A 68044 68045
B 48116 48117
B 100332 26507
A 81711 21574
B 133990 133991
A 200000 186944
A 90248 90249
B 73036 73037
B 82745 82746
B 126732 126733
B 143212 190152
B 156182 156183
A 1 55093
A 117804 134091
B 200000 134786
A 121777 152714
B 170396 170397
B 84187 9917
A 47137 47138
A 1 137443
B 142571 82514
B 84288 178166
A 123633 444
B 107627 4647
B 91376 34033
B 200000 592
A 5373 8589
A 1 88459
B 16707 32867
B 1 151156
A 18663 18664
A 200000 127051
A 200000 149660
A 43496 130502
A 199131 199132
A 1 92412
B 87218 87219
A 116504 32468
B 176151 176152
B 1 43301
A 190213 194179
B 43126 43127
A 176386 143245
A 49273 49274
A 1 162296
B 1 139251
B 116606 116607
A 4910 12444
B 80284 80285
A 200000 181338
A 79447 79448
A 4412 55484
A 200000 21583
B 97426 120131
A 1 74348
A 38153 180548
A 39683 39684
A 20869 43431
A 154321 66588
B 25368 25369
A 75321 75322
B 92090 92091
B 125634 125635
B 1 77417
A 157786 39008
A 1 183748
A 156430 6779
A 1 40453
B 149598 196659
B 99900 193239
B 171159 158464
A 1 156708
B 1 136040
A 125052 125053
B 81696 81697
B 65802 65803
B 200000 174713
A 160420 177400
A 53181 193242
A 3 200000
A 154711 162377
A 187349 42637
B 141936 141937
B 81265 63293
A 69553 2514
B 41915 41916
A 1 16880
B 16628 16629
B 52761 52762
A 64240 64241
B 146957 146958
A 72828 83158
B 200000 11102
B 147510 147511
A 1 89844
A 160446 160447
A 31110 78606
B 200000 123428
B 114776 182273
A 52082 52083
B 44859 153760
B 73825 73826
A 157222 68734
A 1 23806
B 83403 90531
B 103570 103571
B 70196 70197
A 31711 31712
A 1 96106
A 44598 180233
B 200000 175925
B 105109 149539
A 66909 66910
B 67220 67221
B 1 33261
A 166141 166142
B 37162 37163
B 77639 77640
B 1 115358
B 1 56465
B 200000 62845
A 122973 70310
A 101401 24753
B 132120 132121
A 1 145252
A 36722 12283
B 144583 189470
A 175249 175250
A 27562 51074
A 1 199999
A 58987 58988
A 119136 119137
B 1 183040
B 39336 39337
A 125586 125587
A 163708 19888
A 17630 1496
B 171961 171962
A 190465 190466
B 68088 68089
B 200000 70469
B 100433 100434
A 199618 167562
A 1 76384
B 18730 143314
A 48296 48297
A 54855 187243
B 143039 143040
A 26687 26688
B 139942 139943
B 1 190729
A 124733 124734
A 13753 13754
B 97202 168507
A 13772 105541
A 147837 61284
A 157984 49864
A 3 200000
A 89226 113210
A 9907 9908
B 1 200000
A 69525 87626
B 38199 63832
A 114504 114134
B 200000 171846
B 180975 109956
A 1 117442
B 41780 41781
A 1 127636
A 9002 85749
B 114423 114424
A 131377 61903
A 181460 156418
B 159063 159064
A 165896 165897
B 27548 27549
A 170812 55437
A 166774 160355
A 98214 98215
B 52454 52455
B 19916 5282
B 22271 22272
A 33465 72192
A 134726 134727
A 1 184857
B 49955 49956
A 199861 67872
B 1 171746
A 52439 5691
B 40513 40514
B 51012 51013
A 200000 63983
B 200000 181077
B 76867 66927
A 200000 124030
A 29185 63027
A 141771 141772
B 1 186920
B 87829 87830
A 63965 152212
A 144058 144059
A 103328 103329
B 189677 103287
B 194000 174582
B 191643 84466
A 86029 86030
A 13080 13081
A 188401 52457
B 116319 141182
B 113959 113960
A 26618 26619
A 2119 2120
B 193586 193587
A 187025 104837
A 200000 185408
B 82900 8513
A 195578 60148
A 158354 158355
B 200000 122826
B 11556 59422
A 84382 84383
A 75208 75209
B 95214 95215
B 1 121050
A 18861 115192
B 119535 186245
B 177391 177392
A 176402 176403
A 132775 132776
B 68083 134687
A 87185 188455
A 1 104890
B 130956 105424
A 74704 16089
B 1 93742
B 122582 88518
B 125522 125523
A 162558 162559
B 61631 61632
A 168088 134746
A 180431 184907
A 200000 29387
A 175932 172850
B 174327 174328
A 1 9767
A 200000 37741
B 96466 70863
B 31938 31939
B 176463 12350
B 25635 25636
A 56435 176865
B 1 18734
B 45806 139774
A 200000 146474
A 50234 186671
B 1 131174
B 54071 162655
B 47023 47024
B 54202 54203
A 73766 45841
B 55862 110227
B 55015 22155
B 112765 118584
A 200000 169561
A 194098 194099
B 12290 82999
B 161530 161531
A 130367 130368
B 14102 14103
A 200000 63326
A 188446 137773
B 42722 158341
B 158384 113384
B 18233 102532
A 9954 96497
A 45013 49080
B 200000 55105
B 26126 46627
A 120502 120503
A 138754 138755
B 84181 87842
B 39223 85843
B 92317 92318
A 118974 66672
B 11684 11685
A 1 156333
A 107411 127004
B 193631 73679
A 1 134714
B 1 46758
B 139138 5410
B 1 59141
A 12828 189245
A 200000 170994
B 107517 107518
B 162477 162478
A 142446 142447
A 21340 21341
A 175932 165971
B 165242 16834
A 103299 103300
A 173703 173704
B 126382 96156
B 200000 149530
B 200000 188044
B 10727 10728
A 62418 62419
A 1 2
B 126129 71739
A 56794 56795
A 65074 122535
B 41145 41146
B 1 199999
A 190180 46145
B 157089 88403
B 121177 121178
B 136232 136233
B 178088 131055
B 26356 26357
A 89438 169316
A 160100 144545
B 200000 158346
A 52476 107172
B 109859 38474
A 90467 90468
B 151271 151272
A 192807 125821
A 191504 49267
B 200000 107684
A 173342 21172
A 117250 191647
B 1 22210
B 200000 124438
B 200000 54206
A 200000 151858
B 75172 75173
B 200000 69448
B 60924 195187
A 133283 137782
A 111622 111623
A 31500 145134
A 200000 196492
A 90187 196901
B 42371 42372
B 151996 51703
A 4779 4780
A 13411 13412
A 180031 180032
A 41919 41920
B 1 88515
B 76896 92262
A 164854 164855
A 4004 16648
B 177564 145040
A 165031 165032
B 35220 39745
B 138946 138947
B 24064 30194
B 111034 111035
B 9753 131794
A 65439 65440
B 142537 142538
A 57245 57246
B 74747 52708
A 116617 116618
A 15645 15646
B 146279 115957
A 200000 97023
B 147392 171913
B 86492 121652
B 131933 64407
A 38260 43964
A 57419 57420
A 57484 57485
A 98536 99379
B 200000 79816
A 157587 6255
A 179760 168220
B 1 180166
A 61667 61668
B 1 62884
A 60639 60640
A 58875 120794
B 1 6307
B 200000 60637
B 118171 118172
B 20500 163505
B 113418 61117
B 106574 113434
A 91401 91402
A 125756 105012
B 144716 144717
B 27715 82353
B 80273 80274
A 46854 97581
A 99171 99172
A 137045 158507
A 59684 122502
B 152553 152554
A 161206 161207
A 200000 124043
A 29219 29220
B 95864 9281
A 189828 53298
A 188638 131991
A 161572 161573
B 156176 175827
B 200000 79775
A 154160 89340
A 154014 154015
B 88786 88787
B 57375 57376
B 68341 199286
B 177855 140793
B 200000 193319
B 30945 77068
B 1 200000
A 5414 5415
B 1 79415
B 74281 74282
B 140543 145964
B 104115 180164
B 1 159070
A 149150 149151
B 110637 110638
B 7894 74416
A 17945 172646
B 34494 34495
A 157432 157433
A 113704 105888
A 6056 6057
A 87580 87581
A 1 52610
B 1 164182
B 125530 125531
B 1 34231
B 87365 87366
A 70950 195794
B 169929 169930
B 200000 32267
A 183655 85884
A 1 2
A 200000 57331
A 173978 132364
A 1 69088
A 105488 152729
A 114357 114358
A 197241 3396
A 73023 73024
B 126419 126420
A 113490 113491
B 158971 158972
A 24489 46186
B 187118 177955
A 136250 129963
B 150766 150767
B 190965 190966
B 22328 22329
B 183476 26924
B 117397 117398
A 6970 6971
A 115711 115712
A 71562 71563
A 44995 44996
B 1 200000
A 1 31770
A 142825 142826
B 139309 139310
B 42423 42424
B 1 147065
B 183097 187539
A 110316 133423
A 181315 33550
A 65872 176025
A 160563 111768
B 158990 140349
A 1 61211
B 31370 140410
B 200000 79640
A 130479 130480
B 183469 170955
B 73231 73232
A 30805 30806
A 173439 105965
B 43704 43705
B 157373 139007
A 198399 61573
B 200000 37137
B 194618 50153
A 112849 112850
A 200000 60897
B 118047 118048
B 200000 90971
B 200000 182124
B 109475 109476
A 145734 194616
B 83009 165786
B 200000 79336
A 86034 65581
A 169371 147549
B 163112 161456
A 155284 181878
B 200000 116594
B 23775 23776
B 200000 60000
B 200000 56754
B 140575 140576
B 108393 108394
B 200000 54968
B 82995 82996
A 124785 124786
A 1 127565
B 141930 97420
B 182024 161537
A 51074 170428
B 157301 131074
A 132971 132972
A 62117 62118
B 85201 105458
A 200000 46248
B 15263 47420
B 160026 148833
B 92464 92465
B 200000 77292
B 102215 106350
B 62062 53430
B 132616 176494
B 2371 20467
A 22854 152739
A 186084 186085
B 158330 95756
B 1 23584
B 164162 107153
B 138608 37085
A 33253 48244
B 142524 142525
A 197391 92217
A 82188 82189
B 1 128464
B 83950 154722
B 1 3
A 57782 57783
B 49309 152038
A 51289 188365
A 188038 188039
B 144555 144556
A 98580 98581
A 156131 1189
B 1 76136
B 83190 104175
B 132712 182807
A 1 108264
B 200000 58932
A 200000 131058
A 1623 61261
A 153914 192251
B 1 43328
A 111061 111062
B 1 10512
A 200000 193495
B 136416 70290
A 195364 195365
B 179593 73815
A 34113 34114
B 40657 40658
B 16379 189943
A 200000 141032
A 1 68198
A 104669 151278
A 41755 18152
A 98371 122844
B 171694 171695
B 147780 147781
A 95040 95041
A 14441 124959
B 32681 31998
B 170168 170169
B 75661 187434
B 147409 147410
A 160524 160525
A 43921 75567
B 30765 30766
A 2626 97793
A 129690 45789
B 16462 16463
A 12947 12948
A 41098 63055
A 84530 43916
B 28342 119392
A 12081 12082
A 178537 178538
B 139492 95364
B 146018 189490
B 47897 47898
B 83970 12430
B 168213 166523
B 174035 174036
A 183787 183788
B 182088 182089
A 1 11269
B 3 200000
A 3 200000
B 102110 102111
A 27089 27090
A 25099 173198
A 200000 30544
A 39916 39917
B 65804 65805
B 81165 81166
A 3833 1170
A 157245 34720
A 200000 156215
B 1 2
A 189126 170548
B 199772 173728
B 39749 39750
B 196660 10011
B 200000 74882
A 50891 50710
B 89414 87750
B 168660 45959
A 75413 135056
B 183348 140269
B 31825 143388
B 127058 84121
A 162123 162124
B 162354 162355
A 52498 52499
A 20380 182429
A 146212 194461
B 19513 19514
B 185647 123169
B 58301 58302
A 133919 135329
B 86022 86023
A 85137 85138
A 135004 135005
B 172950 172951
A 44061 4810
B 1 22993
A 116270 116271
B 95403 95404
A 10742 34729
B 200000 42289
B 1 57484
A 166495 89528
B 1087 1088
A 177147 85094
B 192347 184390
B 132318 32936
A 168074 168075
B 97035 97036
B 145688 139214
B 1 115776
A 47390 47391
A 84453 75006
B 121327 121328
A 34781 144508
A 177088 1358
B 120676 103865
B 11100 89728
A 200000 20605
B 1 59044
A 111168 111169
A 1 183174
B 121789 55959
B 73885 73886
B 174671 174672
B 200000 194017
A 31732 7408
A 82938 82939
A 20385 92268
A 1 104288
B 10405 75337
A 68305 3387
A 200000 18822
A 188885 24981
B 117305 193646
A 69266 67179
B 200000 190214
A 200000 60347
A 86189 159348
A 1 71358
A 33748 137445
B 200000 34169
B 143722 48093
A 56905 56906
A 81448 81449
B 40695 40696
B 1 69523
A 29040 21399
B 97679 34013
A 139221 139222
B 17826 147991
B 50806 50807
A 116159 24873
A 200000 115692
A 200000 131433
B 200000 191260
A 162288 189580
A 114809 114810
B 200000 43032
B 56032 56033
B 1 81675
A 105142 105143
A 169714 63737
A 25568 25569
A 128748 128749
B 1 131152
A 193935 102437
B 199500 192267
B 50226 118293
A 150409 101724
A 1490 140216
B 111853 111854
B 138037 172034
B 27067 27068
B 41611 41612
B 1 65363
B 200000 158035
B 116321 116322
B 23900 23901
A 190400 149037
A 200000 102843
A 82777 82778
B 136469 19808
A 58947 58948
A 3631 3632
B 67167 40175
A 140676 140677
B 179831 152815
B 192526 159420
A 15485 15486
A 111820 33670
B 135970 12675
B 183565 183566
A 200000 9650
A 80071 82132
B 172596 172597
A 35801 35802
A 109173 109174
A 115403 115404
A 86350 82555
A 188538 188539
A 52685 15282
A 65722 65723
A 61973 61974
B 150868 150869
A 35134 35135
B 127085 127086
A 59495 168413
A 45296 45297
A 8838 8839
A 188487 158893
B 122216 122217
A 12044 12045
B 31321 31322
B 199720 199721
A 182244 182245
B 152732 181363
B 174736 133097
A 200000 123883
A 54338 85483
B 15871 15872
A 17730 50633
A 130604 86168
A 46588 114037
B 1 8166
A 187797 187798
B 60058 44428
B 149987 149988
B 1 179681
A 1 174029
B 72902 156482
B 10790 10791
A 181567 181568
B 199999 200000
B 1 131498
B 92770 92771
B 1 74588
B 85340 85341
B 79585 79586
A 178816 196794
A 36087 36088
B 158455 158456
B 1 51101
B 200000 141834
A 1 96462
A 1 14071
B 108217 146051
B 10814 10815
B 154586 124804
A 179779 51941
B 107806 96341
B 188399 188400
B 138086 56142
A 29793 198622
B 196003 125481
A 104046 104047
A 9226 9227
A 200000 30385
B 4392 4393
B 187177 187178
A 200000 199440
B 153757 46162
B 151248 89583
A 70571 190636
A 126414 196926
A 118257 113265
B 80228 80229
B 17254 35995
A 166239 47642
B 200000 197694
B 15863 8913
A 172380 125820
B 195277 143154
B 1 49805
B 80144 80145
A 103785 103786
B 68515 175805
B 117028 117029
B 59188 48293
A 97502 97503
A 67371 67372
A 80401 150405
A 45994 185866
B 189728 105788
B 200000 94584
B 14062 14063
A 71210 98539
A 110574 110575
B 189384 189385
B 31782 12991
B 1 197333
A 200000 111786
B 88492 101362
B 78352 78353
B 200000 12196
B 200000 93754
A 95757 95758
A 112505 112506
B 132550 86668
A 200000 146328
B 140798 140799
B 108154 18686
A 187595 187596
A 21889 21890
A 138352 138353
B 168607 71936
A 130960 41789
A 194900 194901
B 27585 27586
A 8088 126560
B 163515 161979
B 30598 30599
A 1 2
B 41123 47613
A 150906 150907
B 116342 116343
A 187693 187694
A 69149 69150
B 15641 15642
A 1149 126150
B 92173 66494
B 1 67969
B 42660 154277
B 200000 131590
B 163821 163822
A 38184 13323
B 164243 15389
A 1 105053
A 56206 56207
B 122805 122806
B 155046 80589
B 151588 151589
A 131720 160701
A 200000 129929
B 96966 96967
B 166807 194139
B 200000 31680
B 180034 180035
A 124132 38640
A 137127 137128
A 169656 174792
B 1 200000
A 164996 58006
A 77610 45499
B 162588 133864
B 88834 88835
B 88384 113155
A 57991 2551
A 199247 199248
A 95544 95545
A 191108 114681
B 53886 53887
A 111515 59189
B 200000 193610
B 86570 172918
B 89712 89713
B 184602 16890
B 148036 148037
B 137277 137278
A 114479 178703
A 1 37427
B 200000 170124
A 167707 167708
A 186264 41874
B 200000 113885
B 26442 26443
B 1 100937
A 1 41481
A 163635 163636
B 87077 54477
A 200000 103540
A 57853 81167
B 200000 132873
A 71116 71117
B 200000 140352
A 110817 110818
B 149789 23707
A 121611 59806
A 73747 65899
B 4478 118719
A 96513 140439
B 57225 12441
A 32979 199898
A 200000 194778
A 35374 188951
A 69085 80353
B 200000 84756
B 98421 35091
A 156405 78843
B 1 3
A 51840 119192
A 177743 177744
A 107307 107308
B 200000 26441
A 194740 30152
B 37892 37893
B 129850 129851
B 121829 157550
A 167216 167217
B 69733 69734
A 121459 18769
B 135648 135649
B 32906 148202
A 17845 138653
B 158038 158039
B 62178 62179
A 109847 109848
B 1 199999
B 101986 122313
A 149352 151908
A 8384 8385
A 25762 197609
B 111322 111323
A 82776 78029
B 113463 50583
B 5272 5273
A 62479 62480
A 1 25413
B 173001 173002
B 7205 98565
A 200000 18583
B 83493 83494
A 1 175143
A 200000 3538
B 151708 151709
A 1 43911
A 1 153756
A 1 40951
B 56813 171722
B 79792 14008
B 40172 40173
A 183082 183083
B 1 140714
B 200000 45452
B 190742 190743
A 200000 135976
A 24916 24917
B 2 199999
B 184837 102621
B 13787 13788
A 64658 90418
A 99223 99224
B 1 130437
B 2 3
A 196397 196398
A 77175 77176
A 123205 123206
B 63516 59378
A 165508 165509
B 178547 118485
B 96922 9670
B 193849 69963
B 166696 166697
B 195481 148556
B 200000 105535
B 94507 94508
B 189712 189713
A 200000 123412
A 1 69191
B 83862 83863
A 1 43173
B 144918 144919
B 36970 36971
B 180032 180033
A 132403 54828
A 1 36076
B 200000 161959
B 95152 95153
A 163423 177607
B 200000 146962
B 5075 67635
B 196260 179945
A 137098 137099
B 1 62938
A 92742 92743
A 59046 59047
B 1 52444
B 200000 125691
A 26732 77030
A 42271 42272
A 187029 187030
B 1 3
B 147143 147144
A 150683 150684
B 61665 92172
A 73762 64731
B 97924 83524
A 200000 155600
B 51685 51686
A 23709 181504
B 172345 101761
A 38326 81581
