12
2 49856
150 44 1
5 120 133
6 9 1
19 8 18
4 18 15
18 9 19
7 10 4
119 107 37
44 65 148
12 11 14
127 35 149
46 28 119
13 13 3
94 47 59
30 111 3
48 23 16
12 13 6
7 14 5
17 1 1
16 5 20
15 5 5
150 150 150
76 38 67
150 108 1
8 15 7
17 20 14
150 95 1
17 13 1
5 12 19
15 8 10
150 86 1
18 7 9
18 143 126
102 36 47
9 63 4
56 79 61
150 9 1
18 14 10
13 5 19
2 7 8
150 63 1
150 31 1
23 119 108
11 12 10
150 150 150
20 11 19
13 11 2
43 83 148
150 150 150
150 150 150
3 17 7
150 150 150
19 6 2
73 33 73
13 13 6
150 120 1
12 7 17
150 150 150
150 7 1
7 5 5
150 150 150
9 3 16
150 33 1
150 125 1
12 2 4
13 9 18
16 20 20
8 6 8
150 150 150
18 13 13
16 9 13
150 103 1
150 150 150
55 27 77
150 88 1
20 7 11
46 15 76
150 135 1
16 1 13
22 136 117
150 4 1
2 14 3
150 35 1
4 10 20
1 18 9
20 14 8
150 111 1
9 1 17
150 56 1
150 97 1
5 15 7
19 17 2
150 150 150
150 150 150
150 150 150
150 136 1
10 7 16
150 46 1
150 150 150
150 150 150
150 8 1
95 84 82
88 86 30
150 150 150
8 6 16
80 111 88
9 10 12
149 139 48
150 150 150
8 5 2
13 101 22
1 19 7
150 113 1
1 17 17
122 56 58
9 14 19
9 19 2
150 147 1
150 150 150
9 5 8
1 6 7
2 1 84
1 18 6
150 45 1
5 14 6
3 20 2
150 150 150
12 10 1
150 150 150
2 11 16
12 7 19
22 26 41
150 97 1
17 17 10
150 26 1
150 150 150
150 68 1
1 119 147
11 7 11
13 22 148
150 1 1
150 150 150
14 17 15
19 5 15
18 11 16
1 12 4
18 18 10
5 3 11
17 17 3
16 2 13
150 51 1
4 1 7
3 4 11
19 11 7
150 150 150
150 129 1
40 86 20
4 148 48
150 123 1
14 4 16
9 17 4
150 150 150
7 18 14
150 92 1
150 71 1
14 11 13
4 12 19
150 124 1
7 12 18
101 116 82
11 3 3
38 98 57
5 9 5
150 148 1
59 67 21
150 53 1
14 17 14
150 117 1
150 150 150
13 6 20
7 15 18
88 66 96
150 150 150
150 150 150
150 150 150
14 1 7
4 10 5
10 6 5
15 11 9
150 150 150
13 12 6
147 63 123
150 94 1
150 150 150
131 55 117
42 87 61
150 150 150
20 4 14
150 150 150
10 13 18
10 7 3
2 6 13
150 119 1
150 57 1
150 150 150
6 6 16
150 150 150
7 32 17
17 9 12
84 33 17
3 3 4
53 71 127
150 71 1
11 18 17
13 5 17
150 58 1
150 125 1
52 121 29
18 8 11
119 46 29
1 5 3
15 20 14
96 114 89
3 10 7
150 127 1
18 7 18
15 15 1
4 4 14
135 11 55
12 12 20
115 86 83
51 46 131
6 19 2
39 18 1
94 54 27
6 9 10
11 16 10
150 150 150
150 132 1
134 72 135
150 150 150
20 2 15
16 1 9
9 17 11
150 102 1
14 9 12
101 145 62
79 64 128
150 150 150
16 12 5
132 19 51
8 2 3
150 150 150
88 97 75
150 150 150
78 9 24
8 17 17
150 150 150
31 114 124
15 6 14
150 130 1
7 7 3
150 150 150
1 13 3
134 39 52
150 107 1
150 19 1
2 12 13
150 150 150
150 108 1
10 9 7
20 9 18
7 4 2
2 7 19
7 1 8
4 4 14
150 11 1
150 150 150
7 19 6
1 13 8
150 115 1
150 57 1
13 6 19
16 5 6
150 3 1
150 150 150
12 11 11
13 18 3
121 80 42
16 18 3
8 14 4
17 13 4
7 14 12
66 60 69
3 121 17
11 19 9
11 7 11
33 47 4
1 3 2
17 19 11
150 53 1
20 19 12
7 5 8
1 93 25
132 120 149
1 3 10
70 2 63
13 5 18
6 12 15
68 149 37
13 3 17
8 20 4
64 77 148
9 15 18
13 7 2
150 150 150
6 2 7
107 4 87
9 1 3
2 129 31
150 150 150
150 150 150
20 122 85
9 7 16
136 5 115
7 19 3
3 20 7
150 150 150
9 5 19
3 14 10
20 5 16
150 150 150
19 13 15
3 12 10
3 16 1
8 8 4
76 117 117
9 17 15
17 7 7
150 14 1
14 15 3
26 85 117
2 11 11
112 44 120
101 48 60
8 18 13
4 5 14
150 150 150
15 18 128
47 18 140
6 13 3
16 8 19
8 17 18
150 101 1
9 6 14
6 14 5
10 6 13
6 3 13
15 43 22
17 100 56
150 122 1
111 38 86
19 4 3
8 19 18
150 127 1
20 22 24
64 6 16
3 6 20
150 92 1
5 19 7
142 19 44
118 95 141
16 13 2
150 150 150
16 10 12
149 114 65
118 1 88
150 150 150
36 99 40
150 44 1
150 150 150
11 20 5
150 150 150
150 150 150
38 80 98
150 130 1
6 13 5
20 8 4
1 18 1
150 83 1
57 101 139
1 20 20
150 65 1
2 14 13
150 85 1
2 11 10
2 20 9
4 9 20
40 115 22
3 29 106
88 47 44
150 45 1
130 82 119
114 82 42
36 148 61
150 150 150
10 7 4
20 19 2
9 2 13
150 150 150
150 116 1
150 116 1
60 83 9
17 3 1
99 104 56
4 13 2
121 102 21
7 2 16
138 25 31
143 72 138
20 6 4
20 16 4
11 63 124
18 5 14
150 150 150
16 5 15
17 12 11
6 26 137
43 122 28
19 59 82
18 15 6
89 109 5
20 17 2
20 13 7
150 29 1
150 136 1
30 99 13
10 15 11
40 72 73
4 19 19
150 150 150
13 19 18
13 4 14
40 76 70
17 14 3
150 134 1
150 150 150
150 41 1
9 2 9
150 150 150
15 4 6
150 150 150
150 150 150
19 5 2
97 3 102
71 124 36
55 45 30
19 3 13
150 150 150
150 150 150
18 16 1
11 64 83
20 114 77
19 17 20
19 1 1
108 118 45
16 14 9
144 46 121
150 94 1
150 150 150
150 83 1
25 53 82
67 105 144
5 6 4
148 127 113
150 11 1
12 5 1
150 117 1
8 71 143
141 148 78
150 120 1
150 150 150
19 14 7
1 1 16
150 150 150
116 71 78
15 20 19
19 9 1
43 72 21
150 140 1
5 8 16
15 17 18
9 20 10
89 107 128
63 86 108
147 100 138
20 4 1
90 57 28
13 5 6
150 63 1
1 12 11
113 51 119
13 5 5
3 14 3
12 138 110
17 2 4
150 63 1
150 40 1
150 150 150
8 10 17
10 12 19
80 68 12
13 1 14
22 113 56
150 84 1
113 130 41
70 117 6
150 150 150
1 19 3
7 5 3
19 8 18
20 7 2
150 115 1
18 15 12
9 18 6
140 48 20
150 104 1
6 18 5
16 10 19
19 5 13
12 14 19
150 131 1
17 8 13
9 15 3
9 16 5
36 96 40
59 55 129
150 5 1
150 150 150
150 150 150
124 48 40
71 50 110
8 15 15
8 12 2
150 150 150
10 8 8
57 103 52
150 118 1
150 150 150
118 123 75
150 114 1
85 10 44
116 26 139
20 10 14
14 5 4
150 51 1
149 1 148
150 124 1
150 141 1
17 20 14
9 15 7
150 150 150
19 132 125
3 5 13
13 14 9
150 119 1
5 10 12
42 20 67
4 6 4
18 5 66
150 150 150
8 8 4
1 12 13
21 39 17
122 117 137
150 150 150
150 150 150
150 150 150
96 55 99
7 7 2
1 7 18
137 24 126
9 10 15
5 18 20
2 20 2
150 64 1
4 12 16
150 35 1
53 24 55
52 35 43
150 150 150
15 2 13
14 5 3
12 7 20
150 80 1
14 10 5
12 18 6
14 10 11
10 20 19
150 150 150
14 7 18
150 92 1
81 136 26
93 121 28
150 150 150
86 139 125
107 7 69
10 10 1
96 50 7
10 4 6
15 4 4
10 7 17
127 32 125
15 116 23
18 9 20
11 18 9
150 150 150
56 16 8
13 6 12
4 2 20
150 77 1
4 6 13
150 93 1
20 7 19
8 9 6
12 3 10
12 14 18
142 53 61
5 2 19
16 16 8
150 93 1
3 20 6
150 135 1
18 15 4
62 104 56
17 15 13
14 7 8
150 150 150
150 104 1
6 7 17
5 2 2
150 68 1
12 2 17
150 126 1
5 10 5
3 4 8
3 16 12
20 18 5
12 87 3
19 5 11
150 37 1
137 13 3
12 15 10
14 12 5
11 19 2
84 44 147
19 13 2
6 1 11
150 120 1
18 111 19
13 14 20
150 150 150
1 5 13
18 20 18
10 16 19
150 45 1
150 150 150
4 9 2
4 16 15
10 5 15
106 39 99
47 140 136
150 85 1
78 147 22
150 11 1
3 3 5
5 4 10
150 150 150
52 73 14
62 2 38
113 45 90
150 37 1
150 51 1
150 150 150
10 1 11
150 90 1
10 3 19
150 82 1
11 4 5
150 150 150
4 87 9
150 56 1
80 76 83
3 18 15
18 30 97
150 150 150
150 62 1
150 150 150
150 62 1
125 47 137
11 5 3
150 16 1
150 150 150
10 2 16
15 6 18
106 36 149
6 5 12
107 16 105
12 13 11
52 138 7
150 150 150
150 24 1
114 5 122
19 3 7
4 11 8
7 4 3
6 15 14
150 86 1
20 4 7
144 75 132
150 150 150
3 17 2
16 11 9
150 150 150
64 107 72
95 53 108
11 5 8
5 7 4
5 8 3
150 107 1
1 8 18
5 20 7
10 11 17
150 150 150
150 62 1
13 3 8
150 150 150
5 7 14
3 17 2
10 19 11
150 74 1
20 12 1
150 142 1
150 134 1
7 11 1
150 150 150
6 19 19
13 14 5
44 114 8
44 130 141
150 150 150
8 7 7
11 11 14
1 8 13
83 85 76
46 40 53
5 20 6
150 20 1
148 149 88
5 10 19
150 47 1
6 14 14
150 150 150
73 72 111
94 43 62
150 150 150
14 13 14
150 150 150
93 126 63
150 150 150
1 6 13
19 18 4
18 12 10
8 1 14
11 10 6
62 72 8
12 8 16
25 27 148
116 150 5
18 7 18
11 16 5
2 118 108
9 3 3
17 6 2
68 149 107
10 15 19
150 150 150
127 80 124
10 17 17
14 18 6
1 7 13
150 77 1
15 3 15
114 28 127
6 19 18
3 9 20
150 150 150
150 43 1
3 16 9
8 17 3
15 16 17
150 138 1
5 14 16
61 68 35
8 7 17
150 150 150
8 3 16
99 104 36
150 5 1
11 5 6
77 118 30
150 150 150
150 89 1
150 150 150
17 5 16
73 110 61
43 50 38
10 7 19
150 150 150
112 109 117
150 150 150
1 2 14
150 41 1
150 108 1
13 6 13
150 150 150
150 66 1
150 129 1
16 63 58
150 150 150
10 16 13
9 20 15
150 114 1
2 15 12
1 19 5
18 8 12
8 20 3
10 8 19
7 7 13
150 150 150
150 150 150
150 150 150
17 9 5
150 129 1
150 150 150
1 1 20
99 14 113
2 20 10
20 4 20
48 44 72
124 11 26
150 114 1
3 5 12
17 18 15
81 135 54
10 8 6
12 7 12
150 84 1
150 150 150
150 150 150
12 20 13
8 14 1
19 7 5
150 27 1
3 4 4
150 122 1
150 150 150
150 16 1
16 3 1
16 20 19
13 95 75
23 50 48
150 48 1
150 150 150
150 150 150
10 6 2
20 19 12
120 120 125
150 150 150
150 22 1
150 44 1
150 64 1
13 36 50
134 146 103
18 18 16
150 150 150
9 10 19
150 150 150
12 8 17
150 9 1
19 18 2
131 128 55
10 4 6
104 60 105
2 9 7
73 15 128
14 10 16
150 150 150
150 112 1
41 145 72
150 70 1
9 3 8
150 150 150
6 5 20
6 12 20
66 43 40
150 150 150
18 7 1
9 9 2
9 10 11
150 150 150
150 3 1
125 109 81
25 59 116
150 144 1
150 44 1
18 15 1
150 150 150
150 150 150
14 14 3
150 2 1
6 11 8
3 14 9
18 1 9
8 17 18
150 102 1
150 96 1
1 19 14
131 25 21
13 12 10
19 20 5
11 7 1
4 16 12
14 18 5
140 21 75
150 122 1
16 10 5
58 42 105
25 88 90
150 92 1
1 12 6
19 5 7
64 6 109
150 150 150
53 75 30
131 94 114
11 11 16
150 150 150
4 101 26
18 3 16
20 4 1
19 7 13
14 8 1
3 5 3
24 37 103
20 1 20
150 19 1
150 76 1
150 99 1
15 9 20
5 5 8
150 150 150
17 138 50
4 13 19
14 6 2
150 150 150
7 13 18
150 58 1
15 19 11
19 6 7
150 150 150
123 26 34
150 150 150
150 150 150
130 32 142
78 98 36
150 22 1
17 14 105
98 19 92
140 52 108
18 2 18
7 8 7
14 18 7
150 100 1
150 127 1
150 130 1
70 112 107
121 124 143
10 16 10
6 6 7
150 45 1
16 5 1
22 3 114
1 9 19
17 3 16
86 18 57
11 6 20
4 19 6
15 8 10
9 69 99
150 150 150
7 75 2
142 68 20
150 150 150
9 17 15
10 10 5
150 150 150
95 16 143
1 10 5
13 10 7
150 150 150
19 8 1
9 13 8
61 122 103
150 20 1
150 133 1
11 5 4
150 150 150
16 15 15
150 5 1
11 78 126
150 150 150
11 15 10
19 10 3
4 11 3
19 6 13
7 15 3
18 8 16
150 28 1
150 150 150
84 12 104
150 150 150
2 17 3
2 17 15
18 15 18
19 13 18
150 150 150
129 147 70
117 108 35
15 20 18
13 16 17
6 6 18
1 6 3
150 110 1
3 1 9
5 8 10
150 77 1
122 98 54
150 150 150
72 63 54
150 150 150
10 4 13
13 7 5
150 66 1
19 15 4
150 13 1
12 11 9
1 1 17
41 96 49
14 14 6
1 12 4
16 7 9
18 8 7
150 150 150
3 14 11
150 150 150
150 150 150
119 35 15
150 150 150
10 2 8
8 15 8
11 4 19
150 14 1
30 51 54
150 26 1
150 94 1
20 7 2
150 150 150
150 147 1
91 52 6
150 150 150
34 56 135
1 1 16
1 1 1
150 109 1
104 77 53
150 150 150
1 8 6
11 17 7
150 150 150
6 19 12
150 150 150
5 8 10
62 45 113
14 14 2
150 53 1
8 15 14
150 150 150
150 150 150
14 2 8
6 3 19
20 8 6
70 106 8
19 3 1
150 150 150
4 13 14
15 4 19
18 15 16
91 26 39
135 103 73
150 4 1
3 6 3
150 150 150
12 17 4
14 44 147
150 150 150
150 150 150
15 20 14
150 150 150
115 44 97
10 18 3
20 16 5
150 150 150
4 18 6
150 18 1
4 15 11
150 150 150
74 50 137
14 13 18
131 108 138
9 16 5
150 54 1
15 20 7
14 13 3
2 9 7
20 1 7
150 142 1
150 150 1
112 116 96
150 133 1
7 10 12
2 5 14
150 150 150
150 26 1
15 8 18
150 150 150
150 150 150
20 10 20
1 1 11
12 73 40
104 26 71
6 44 44
150 43 1
16 2 3
150 89 1
78 56 46
144 111 14
71 20 141
15 20 7
117 49 124
150 150 150
15 12 1
150 42 1
7 6 10
150 38 1
63 148 34
5 2 20
16 19 6
17 3 17
18 9 20
150 150 150
2 3 11
14 9 7
15 3 19
5 10 12
1 16 17
150 146 1
150 51 1
147 69 148
59 62 144
150 150 150
15 3 12
20 12 2
19 6 1
15 15 18
17 11 17
19 142 42
24 96 52
150 150 150
6 7 17
93 114 148
4 20 4
29 112 148
150 150 150
52 18 83
150 86 1
17 11 7
7 18 84
101 79 44
11 8 13
81 65 89
150 150 150
16 12 16
150 150 150
75 94 73
150 135 1
20 16 9
4 18 16
150 124 1
150 150 150
1 1 7
6 20 18
3 7 12
8 87 116
7 16 20
5 1 12
2 19 8
15 9 3
18 6 10
14 1 14
94 34 89
20 14 16
53 12 95
140 33 112
150 150 150
150 150 150
127 32 149
150 150 150
150 150 150
150 131 1
1 11 15
130 114 90
150 150 150
1 3 19
148 91 74
150 150 150
12 4 4
137 129 27
150 52 1
35 71 16
150 150 150
150 150 150
17 7 7
144 18 26
150 150 150
19 11 6
15 2 17
12 11 2
150 150 150
59 144 138
150 150 150
99 140 37
59 57 56
3 3 2
150 150 150
3 8 4
130 75 16
150 5 1
150 150 150
150 115 1
150 56 1
7 2 9
150 80 1
112 107 131
150 150 150
3 1 20
15 3 12
150 42 1
7 16 20
150 57 1
2 5 9
9 9 8
150 45 1
6 18 14
8 15 1
51 56 97
20 13 13
7 10 14
150 150 150
150 17 1
5 18 19
12 7 15
124 6 126
20 1 11
10 18 15
3 11 10
150 150 150
16 8 4
12 20 9
5 20 9
17 9 13
128 60 92
9 13 17
150 150 150
8 137 103
150 150 150
74 101 30
10 6 19
1 17 11
15 147 42
150 25 1
6 19 15
150 150 150
150 14 1
4 14 3
3 9 3
150 150 150
150 150 150
16 13 8
150 150 150
85 14 105
8 4 8
150 71 1
150 56 1
6 1 17
150 150 150
150 14 1
150 73 1
7 19 8
30 110 145
150 150 150
5 3 2
6 12 13
5 10 2
9 11 1
150 132 1
45 82 118
18 6 8
135 75 146
5 18 20
8 19 15
150 150 150
150 125 1
150 150 150
150 150 150
145 105 29
150 150 150
20 20 5
150 18 1
34 116 89
150 72 1
4 1 4
150 150 150
149 17 136
150 150 150
150 46 1
150 120 1
13 6 10
16 15 10
16 18 19
9 13 16
61 118 97
150 149 1
16 10 8
4 6 3
5 5 4
150 150 150
18 142 8
90 133 84
11 19 16
15 16 15
149 29 24
150 150 150
122 33 64
13 17 20
150 150 150
69 123 93
11 2 10
150 150 150
11 9 5
17 11 12
12 1 13
8 5 3
11 16 12
150 36 1
6 16 13
150 150 150
5 13 19
11 66 120
13 16 6
54 135 113
19 6 8
10 16 6
150 114 1
14 7 8
150 150 150
150 150 150
15 3 13
12 1 6
3 2 15
150 150 150
16 10 15
150 148 1
17 17 8
22 21 19
86 146 94
5 16 5
12 15 2
3 4 10
16 20 17
121 131 109
14 6 19
150 150 150
125 130 91
15 2 10
41 149 56
5 8 14
4 17 19
65 150 103
3 14 12
18 17 3
150 47 1
1 15 5
150 150 150
150 150 150
6 20 7
17 19 8
119 85 64
80 26 24
114 78 86
150 150 150
150 145 1
49 35 125
19 12 2
150 18 1
18 10 16
46 4 28
19 121 80
150 150 150
10 5 7
150 149 1
150 150 150
20 16 12
6 19 8
10 19 11
72 35 150
150 150 150
3 6 11
150 150 150
11 4 12
131 109 53
4 11 16
150 150 150
18 20 18
15 3 6
150 150 150
1 10 6
5 4 4
10 11 16
150 149 1
5 6 10
15 4 18
6 11 7
150 150 150
150 100 1
150 28 1
20 3 3
7 1 2
20 17 7
150 121 1
8 7 2
19 7 16
7 17 15
14 11 13
13 3 14
7 7 5
150 60 1
17 115 112
150 11 1
18 11 9
17 16 13
54 46 107
150 38 1
150 40 1
2 19 4
26 145 38
150 150 150
150 47 1
81 100 126
97 7 81
137 124 93
6 8 19
109 42 133
10 12 2
150 150 150
4 12 18
150 126 1
150 140 1
6 12 9
8 5 19
6 7 6
17 14 13
73 68 101
69 88 50
150 150 150
18 2 6
20 20 8
150 40 1
19 4 13
150 35 1
16 20 5
150 42 1
6 13 15
150 94 1
69 107 73
29 90 97
10 10 8
122 29 149
150 131 1
145 98 134
8 19 20
150 41 1
45 106 91
150 129 1
2 2 17
9 12 7
150 150 150
136 149 26
150 38 1
1 8 12
17 10 13
10 6 8
105 60 96
18 15 14
8 8 20
150 38 1
150 67 1
6 17 3
10 20 15
8 4 20
16 2 1
150 150 150
139 65 64
57 45 86
16 1 5
150 150 150
150 6 1
17 10 2
150 150 150
111 47 113
14 4 6
23 7 99
13 15 19
15 8 10
150 150 150
13 8 1
150 82 1
7 58 38
5 4 16
17 2 4
150 65 1
14 4 14
32 142 37
9 20 17
150 150 150
150 150 150
110 54 39
150 150 150
68 95 110
150 150 150
74 99 35
150 128 1
150 150 150
8 16 19
150 36 1
38 125 55
150 150 150
3 10 11
18 12 19
2 12 1
43 145 101
88 26 111
150 127 1
150 111 1
1 4 2
17 6 18
150 150 150
75 26 67
2 18 4
5 14 15
150 149 1
78 76 91
84 123 68
47 142 80
17 5 20
81 80 77
150 34 1
150 150 150
102 90 143
150 150 150
15 16 16
25 76 100
150 150 150
150 150 150
10 8 20
58 49 49
12 9 7
19 1 10
140 73 97
120 45 34
15 17 5
150 150 150
150 35 1
17 2 3
4 17 15
150 62 1
1 18 11
17 37 10
150 36 1
17 20 18
127 35 2
104 82 133
8 7 13
132 56 40
16 5 11
20 12 2
113 27 29
19 12 12
15 7 4
125 57 133
150 116 1
7 12 17
150 44 1
12 5 18
4 53 10
4 10 16
44 76 52
15 11 15
12 18 14
150 150 150
16 4 14
142 44 95
116 66 61
15 12 2
8 13 20
131 1 62
150 150 150
29 100 55
4 77 56
150 150 150
150 150 150
150 150 150
8 14 5
13 3 12
10 13 16
2 12 18
150 150 150
6 18 2
89 94 80
5 11 6
150 150 150
6 13 17
1 83 57
17 16 16
6 10 1
17 1 3
90 113 132
150 150 150
17 10 4
150 97 1
54 42 81
19 6 2
150 16 1
150 150 150
150 150 150
150 58 1
39 100 51
144 99 147
150 150 150
8 2 15
122 144 42
150 129 1
53 50 49
18 6 15
98 129 48
17 17 16
144 98 120
5 7 7
19 4 28
22 48 7
150 150 150
150 150 150
150 150 150
15 3 15
150 150 150
150 83 1
116 63 144
150 128 71
150 150 150
20 16 16
150 107 1
150 9 1
150 15 1
20 6 18
10 3 18
150 150 150
150 140 1
59 55 85
150 150 150
93 149 121
14 11 7
16 5 12
150 101 1
150 89 1
150 150 150
150 150 150
150 27 1
35 60 77
60 94 14
150 150 150
150 150 150
150 95 1
7 15 7
150 99 1
10 14 6
150 150 150
150 150 150
10 17 1
9 1 11
20 13 16
12 3 7
150 150 150
110 117 58
150 106 1
1 4 1
150 55 1
113 108 69
28 53 96
1 3 15
4 9 1
150 150 150
31 36 94
150 150 150
72 75 122
82 120 137
7 5 6
4 7 20
150 22 1
117 59 27
15 5 12
9 1 5
36 97 36
9 15 10
150 120 1
7 5 17
11 7 11
5 4 15
115 26 10
150 150 150
17 1 15
20 10 11
17 92 4
18 19 13
6 10 8
3 1 15
150 150 150
5 18 20
105 103 132
150 150 150
77 18 21
150 150 150
90 56 80
16 47 81
150 10 1
150 31 107
4 15 8
86 54 118
1 20 20
20 1 1
5 15 8
119 75 27
2 5 10
17 16 15
4 15 9
150 150 150
150 150 150
42 117 75
11 9 5
99 95 58
4 13 7
20 14 5
17 14 8
30 148 125
33 93 107
4 7 1
13 11 7
9 10 5
85 12 8
2 5 11
20 14 14
15 1 16
16 15 11
150 42 1
7 14 20
150 1 1
18 4 5
15 15 4
150 150 150
108 142 89
150 131 1
3 13 9
150 127 1
12 7 17
150 150 150
150 150 150
95 66 40
8 127 88
95 33 34
3 9 9
150 56 1
150 96 1
150 150 150
10 19 11
19 18 5
89 34 70
76 122 60
150 37 1
99 150 117
5 13 9
5 9 19
150 92 1
6 6 15
78 114 148
150 4 1
15 9 19
45 75 106
5 7 7
150 150 150
150 143 1
9 4 9
13 7 7
16 5 10
17 7 10
1 15 14
150 150 150
150 69 1
16 19 20
19 10 3
150 150 150
20 17 4
19 13 14
123 26 52
6 14 19
150 150 150
150 24 1
49 76 26
150 150 150
17 9 19
150 150 150
5 12 13
150 150 150
14 10 1
150 150 150
150 119 1
19 8 10
4 9 6
150 150 150
5 17 5
19 10 9
150 150 150
150 150 150
19 6 7
12 6 18
150 29 1
40 12 39
150 150 150
9 14 10
150 150 150
15 6 7
150 22 1
111 128 112
91 99 78
99 99 34
122 34 114
16 13 2
54 77 82
16 5 20
150 88 1
31 141 7
9 107 102
20 15 4
17 11 3
150 150 150
59 81 135
150 29 1
4 12 11
150 150 150
15 18 14
1 4 127
61 63 108
18 4 10
1 14 11
3 3 7
88 48 89
8 18 20
2 4 18
150 78 1
4 10 17
10 5 17
96 17 108
150 6 1
150 149 1
12 8 10
150 115 1
150 38 1
150 150 150
8 2 15
6 2 8
150 150 150
8 6 18
19 17 1
23 104 119
15 15 13
16 15 13
14 19 10
17 15 16
150 93 1
15 14 19
150 40 1
150 33 1
150 150 150
9 4 12
150 63 1
6 9 10
150 29 1
150 150 150
20 1 9
150 66 1
5 4 6
16 20 7
68 4 76
61 57 27
150 150 150
14 8 7
16 10 10
150 150 150
150 99 1
18 4 20
8 20 8
150 150 150
136 127 43
2 12 16
150 135 1
7 4 3
150 127 1
150 150 150
150 150 150
10 6 7
62 28 65
150 150 150
19 16 4
1 63 51
10 19 6
18 7 10
116 31 99
120 55 139
150 1 1
150 119 1
17 7 11
150 140 1
8 14 2
94 142 71
16 119 11
47 73 148
4 8 11
150 150 150
150 150 150
17 17 13
150 138 1
150 150 150
3 3 8
2 100 140
17 20 2
150 31 1
150 150 150
13 11 10
150 7 1
1 10 5
15 14 15
14 12 2
15 143 116
2 110 65
53 20 102
14 19 3
15 11 10
11 6 16
7 52 8
12 18 9
14 9 2
3 5 19
150 150 150
3 18 17
1 1 18
150 150 150
84 16 38
12 12 14
3 17 16
4 19 11
150 73 1
150 32 1
12 9 18
150 150 150
150 98 1
150 42 1
127 25 128
8 3 13
11 1 7
19 9 1
6 8 19
150 86 1
2 9 15
150 96 1
53 42 33
2 14 7
150 60 1
9 3 17
16 2 3
18 9 5
7 2 9
9 72 99
150 56 1
17 19 17
143 37 113
42 80 145
150 150 150
150 150 150
6 83 120
9 4 10
16 9 11
150 150 150
7 2 18
20 1 16
150 119 1
150 150 150
79 94 47
17 17 1
18 19 5
13 15 12
112 100 132
6 10 149
12 7 13
150 68 1
150 79 1
62 37 104
4 6 109
10 12 17
145 27 41
19 13 12
19 105 123
19 20 6
150 23 1
150 150 150
10 8 12
150 33 1
6 9 6
42 146 8
150 140 1
6 13 6
65 26 148
150 150 150
21 48 22
3 9 7
150 89 1
68 115 31
150 120 1
150 41 1
150 150 150
1 7 15
12 17 16
11 8 16
2 3 17
5 5 19
55 146 44
150 150 150
7 1 11
117 100 90
150 150 150
150 150 150
7 20 11
148 54 104
109 90 129
19 13 19
126 84 22
150 150 150
42 93 112
76 113 52
150 73 1
2 20 6
150 19 1
85 11 2
13 3 13
141 121 135
9 16 15
1 12 5
84 13 110
150 58 1
49 111 51
2 1 12
135 69 147
150 150 150
150 120 1
88 84 107
15 2 7
26 4 59
13 19 18
12 18 18
9 10 10
128 93 2
150 150 150
83 18 16
150 150 150
10 60 126
55 52 78
8 4 11
150 101 1
119 27 96
65 91 36
14 12 4
150 90 1
9 2 16
8 15 4
2 7 9
20 13 13
76 72 35
14 10 20
150 150 150
12 116 135
45 25 46
150 150 150
8 6 2
40 113 148
92 22 2
62 6 32
19 12 11
147 131 48
1 19 19
11 20 3
150 150 150
22 3 75
4 8 16
10 11 2
146 35 86
150 95 1
11 20 10
20 2 19
4 14 3
5 15 20
11 1 13
150 150 150
97 6 43
13 17 19
150 150 150
19 5 13
12 1 13
6 20 9
150 150 150
150 150 150
15 15 16
150 89 1
8 4 16
150 74 1
150 44 1
150 150 150
120 14 41
127 14 92
1 1 6
15 18 20
13 2 8
150 150 150
150 105 1
19 7 7
150 62 1
14 20 20
57 49 99
11 4 8
14 10 19
14 18 14
9 15 1
15 4 20
15 7 15
20 4 16
119 89 73
76 24 142
1 2 18
41 34 49
6 10 5
6 10 14
20 3 2
13 7 15
10 6 6
99 120 29
150 120 1
6 16 13
1 2 96
4 72 58
14 15 14
4 15 14
15 3 3
61 130 100
150 10 1
150 130 1
65 85 137
150 99 1
6 7 19
3 11 13
2 71 104
9 7 14
150 150 150
8 3 17
150 27 1
150 150 150
15 10 2
8 20 13
3 7 11
16 5 14
150 150 150
150 150 150
48 148 126
16 2 18
150 150 150
150 150 150
13 6 16
150 6 1
4 11 15
150 150 150
84 72 113
19 5 7
150 98 1
150 89 1
150 34 1
20 7 11
14 97 1
4 12 10
67 19 18
75 75 6
150 150 150
150 150 150
150 150 150
19 5 16
150 150 150
3 20 3
10 125 7
11 1 12
8 19 3
150 150 150
19 12 3
20 8 10
150 150 150
20 1 1
20 14 12
20 20 14
3 10 15
150 150 150
4 19 2
13 5 3
148 106 101
3 11 8
3 14 5
100 54 107
55 22 110
10 9 13
67 25 111
141 57 142
3 5 18
135 51 73
150 150 150
5 1 9
6 5 20
10 9 11
17 3 15
29 130 98
10 8 5
16 12 10
4 18 13
150 150 150
150 150 150
19 17 10
24 145 63
16 2 9
20 14 3
12 7 1
150 40 1
9 3 18
128 60 8
16 18 17
3 1 9
16 10 4
150 150 150
150 150 150
12 17 4
20 19 10
15 6 2
11 10 10
150 150 150
150 27 1
15 17 1
150 150 150
18 16 5
116 29 23
7 16 5
17 4 20
16 9 13
2 16 18
7 2 17
17 5 11
150 150 150
150 150 150
10 11 15
19 7 16
150 48 1
150 150 150
40 56 37
5 11 4
150 150 150
4 11 14
9 7 4
149 6 10
9 18 2
7 12 12
150 114 1
5 6 4
18 18 5
150 14 1
76 52 47
144 36 22
150 121 1
150 150 150
150 150 150
150 150 150
41 93 76
143 96 34
109 8 88
