11
3 273
45628519 13834764 64474622 10181172 92442666 15378278 71473302 9951293 30839334 20249057 14651752 12005993
16742428 30765315 62849036 87572019 59135081 99788062 97521301 29576919 86476797 87970615 70192594 45839667
74695862 80343917 3285396 12915752 35065859 6887006 1698548 76339935 62980581 87561180 81499840 98804473
70486581 78357334 34158005 39233044 33118304 58390711 97803372 43879857 11917058 8140683 19827604 80772978
77396516 63108028 71156528 9072969 44519521 39378964 91966950 75173421 44126844 97224065 33094427 53281535
83728780 87916381 16939445 71195868 71112456 60319073 20671825 81955034 96860463 37157991 68289617 29558575
19032122 94349467 70258804 46035539 84644026 75521978 20033945 26606789 295606 87315403 4400526 18447907
43454388 20466943 51485153 51309923 92548198 68104513 31908818 32043800 66781884 61051484 94582374 29993940
6775451 69859372 45428884 31755188 86919313 61085195 41435801 35069995 30706448 35427700 2514804 3287525
0 100000000 82 84 100000000 0 0 100000000 94 100000000 100000000 0
0 100000000 81 100000000 0 0 100000000 0 0 100000000 100000000 0
100000000 100000000 0 19 56 0 100000000 100000000 100000000 100000000 100000000 100000000
49067800 42394773 42656921 88303669 53778296 1701817 15347010 49830203 70713170 25072239 3193112 20941925
3800323 65540072 26480057 84660361 31698897 61559731 60319122 74194328 69191240 94086855 99465091 51862899
79936427 19551845 42314537 66058764 31757481 68577443 33070998 57061295 15641983 36384409 69929190 38639035
82 7 29 95 0 0 0 0 63 2 0 0
71 100000000 0 0 100000000 0 0 68 0 100000000 0 100000000
100000000 0 100 67 0 0 0 0 57 36 32 100000000
93 22 100000000 100000000 55 0 100000000 0 0 0 0 0
100000000 0 100000000 0 0 100000000 0 100000000 0 30 0 0
0 100000000 100000000 72 0 0 0 0 86 100000000 0 40
0 100000000 0 100000000 100000000 33 100000000 100000000 0 0 100000000 100000000
0 77 38 96 96 39 0 100000000 49 93 100000000 100000000
43 83 47 100000000 55 100000000 100000000 75 27 56 0 61
12316395 23497322 77696930 46411923 14562247 15477736 74515978 8719599 73270565 52768794 27474310 76671351
79728513 54936041 5650326 66736028 51894977 57798036 985200 16308247 24805843 85926128 79882011 13575252
95483115 68627380 63208280 97028550 69898715 47938897 2383387 87548020 53487489 83718185 16376075 20171776
5 7 100000000 0 0 0 1 60 100000000 100000000 100000000 0
0 0 67 52 86 0 80 100000000 100000000 0 0 100000000
0 58 100000000 100000000 96 0 0 100000000 37 80 0 100000000
100000000 431 100000000 210 100000000 100000000 334 100000000 373 190 930 654
36559 85862 13361 100000000 70651 100000000 100000000 68686 80648 86685 96624 78372
571240 485175 857376 708198 649587 370280 332051 103925 561904 373145 620989 752965
100000000 100000000 84 0 100000000 51 0 100000000 36 0 0 100000000
100000000 0 15 4 81 0 100000000 100000000 0 59 100000000 100000000
87 100000000 100000000 12 55 87 100000000 0 100000000 100000000 0 100000000
0 100000000 67 34 0 100000000 100000000 90 0 100000000 100000000 0
100000000 100000000 0 34 100000000 100000000 80 0 68 100000000 0 5
0 0 31 0 76 100000000 100000000 65 0 73 0 100000000
100000000 100000000 100000000 91 100000000 2 0 0 100000000 0 94 17
9 100000000 12 17 100000000 0 70 0 100000000 63 100000000 14
38 0 0 79 0 54 100000000 38 100000000 0 100000000 0
65 0 100000000 19 100000000 5 100000000 94 0 0 0 100
34 39 0 51 100000000 0 100000000 86 0 0 100000000 100000000
1 0 100000000 97 100000000 94 38 20 96 97 0 100000000
56997125 3536971 91877976 50347666 69905429 99970091 87249635 62128461 12167632 39206616 52913251 67737249
18327945 68207916 45717023 92541183 46584361 21113295 26601729 9627230 22230672 79172652 85342281 37593682
97135412 86522144 34362349 82309552 43018924 12565893 14416701 32266250 20969409 32651407 61754608 11967196
0 30 0 76 12 35 0 100000000 100000000 42 6 8
100000000 0 35 53 37 0 68 0 100000000 100000000 0 100000000
39 100000000 0 41 0 86 2 0 37 0 6 0
46 95 100000000 0 51 100000000 100000000 65 100000000 54 100000000 100000000
0 100000000 100000000 0 100000000 0 93 79 8 100000000 0 86
100000000 0 12 100000000 0 100000000 11 97 45 0 61 0
59 100000000 100000000 68 100000000 7 100000000 0 0 0 20 0
0 0 0 100000000 30 100000000 25 100000000 30 100000000 79 0
100000000 0 100000000 63 0 0 100000000 100000000 0 100000000 92 99
14 100000000 0 0 62 0 100000000 43 16 0 39 36
0 100000000 22 0 82 0 0 46 0 0 100000000 100000000
83 0 70 83 100000000 90 9 100000000 0 0 59 65
100000000 100000000 100000000 840 100000000 100000000 100000000 86 413 540 100000000 589
100000000 100000000 24926 63709 16474 19440 100000000 100000000 60931 76034 47081 35467
434414 908626 251502 730954 921224 62817 472119 312726 144818 263722 899365 650364
0 55 100000000 0 47 70 100000000 3 100000000 100000000 0 81
100000000 14 100000000 51 0 12 100000000 27 7 62 100000000 0
0 0 46 0 0 36 93 100000000 93 50 100000000 100000000
24 100000000 100000000 100000000 0 0 0 84 0 100000000 72 100000000
0 94 0 24 100000000 0 3 100000000 13 100 100000000 0
39 0 59 58 100000000 100000000 94 61 0 23 0 0
100000000 100000000 30 73 0 80 100000000 100000000 0 100000000 100000000 0
0 49 0 100000000 100000000 78 100000000 0 8 53 93 94
100000000 33 100000000 47 15 58 100000000 63 37 0 6 100000000
36658323 35176801 969828 99223305 4841861 8330410 97400655 18523710 2151542 48215286 33385777 89650456
14019898 82565972 57615425 73194163 97976075 26043389 28386620 55300361 57911309 2303952 94949148 29375643
28094559 51954960 18719470 16026267 66982839 97678029 55563360 14619155 67511520 26442204 89005136 16467982
53877981 20832109 46674119 89023118 32245434 47520045 10809081 48899431 57872711 88682672 10785044 89589564
69150799 54772152 18266290 49335837 57767012 5610304 36663442 23194389 66407528 75982125 50824305 12536011
83309403 31488457 61086568 23381229 60879765 53814145 32525245 39413728 48013903 53872723 694739 64110078
33550212 43404479 16264647 59536840 29902555 30612316 71129984 13689100 42831719 25709387 55336442 33500379
6336322 86424835 63839716 58502946 76421300 2655841 62244043 63217629 81201005 39728163 58334200 56847133
61478085 79705430 5711006 59629288 37869895 40734165 99692868 2835770 14955214 99319957 73398395 6447674
83615538 30336851 37360727 45464570 58430326 68242013 5445850 20505168 67725382 18368045 97529257 77071569
6951172 44803467 89557063 49908634 73253699 69467438 87091830 80816323 6570953 71621731 26722231 37016938
30121450 78529064 82578806 99483131 70320410 9621460 50832281 72593921 65933951 99421550 4313901 37092892
41840485 85363310 66534561 99093588 59602378 67287680 47043954 37557612 89135755 12167943 40266038 68039512
44840231 89147896 89254731 56896658 16197125 85168583 98580745 60648214 78215560 14907719 14316444 21561615
56443224 29884110 521165 5950283 14992057 76084247 71187658 63687710 26782721 53984117 93169745 37008439
47 0 0 0 67 100000000 46 100000000 34 93 100000000 100000000
0 96 100000000 100000000 0 100000000 58 100000000 0 100000000 0 100000000
22 0 0 79 100000000 30 0 0 80 14 0 14
44 100000000 0 0 100000000 0 0 27 100000000 0 0 100000000
100 0 0 100000000 100000000 41 100000000 57 100000000 70 0 100000000
78 52 15 99 67 14 100000000 79 0 65 0 100000000
85201945 38496587 74891341 48209284 12821914 69129780 97098484 6218960 1870646 52522169 2725790 47208906
43924855 27516971 17497348 42962073 28221046 70708753 58463841 76801481 70529384 40755580 82027720 86637013
26848239 52089889 33295819 7128611 49097603 48609464 98036300 34099789 5219285 12702950 96813283 13570049
100000000 100000000 34 0 100000000 27 0 13 100000000 100000000 0 100000000
28 43 100000000 12 100000000 40 0 100000000 96 100000000 14 100000000
100000000 100000000 100000000 50 100000000 100000000 100000000 29 100000000 67 100000000 100000000
89533991 80678693 69445488 61769151 70076039 21707764 6662185 38254997 10437398 80126822 67408977 55866739
69993672 66722154 64152071 44380106 61763501 26218861 39822194 28414754 85817853 52969589 50973533 95150780
36527782 12335790 75909122 50102630 19312888 71828971 39812220 56063005 46903585 96918560 14229314 93657627
85811247 49562122 1274881 1006170 87274797 34449791 78956478 6438874 4754192 82716992 92941084 58958032
18880530 61052009 24059759 74605969 55194955 76977371 33135681 99291959 84932700 86294650 85267225 77692390
10101329 45941991 98906699 25714355 85186065 55376402 59887361 1964444 80145380 25582317 67400930 36392220
13156203 61427637 10475362 65761474 21879855 62819909 85072042 11664669 44119019 16022262 83534122 25656587
93385344 64937161 87669325 44788968 2752143 93876463 68673445 51234458 57517660 9585375 94134834 39806184
58019909 48214696 47103921 77669237 82407014 12939833 89011324 84024631 28787153 26023057 20677103 60920500
100000000 928 710 828 100000000 776 702 100000000 100000000 85 648 100000000
98512 76197 100000000 88790 10075 90656 100000000 16254 43153 100000000 79205 100000000
281734 215220 982696 39782 407573 331717 182684 514679 446707 14748 674929 777000
26251612 85179477 30051379 98735182 78370711 17272467 26808671 61776428 74031886 39651112 45921436 65981533
19152835 72714645 36340311 57127085 36705415 77948672 84200421 44700491 20467567 9226598 18710017 60161015
9077739 35011511 13199538 56327009 15640674 63417083 47781247 55324730 32172744 69479194 79142800 90571283
11 22 68 0 11 100000000 100000000 100000000 60 100000000 59 100000000
0 100000000 100000000 100000000 100000000 24 0 0 32 83 0 100000000
0 1 100000000 100000000 100000000 100000000 13 46 47 0 100000000 100000000
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
216 864 100000000 100000000 606 157 152 578 100000000 100000000 312 100000000
56578 6514 100000000 71396 38276 84801 59974 100000000 558 49566 12009 42618
539447 605110 659406 798363 693932 61494 491159 479695 451166 352415 45522 529798
99533761 78851795 25001221 2314764 62875576 67505118 60219444 37713352 46214183 16194124 56248825 15098748
89694172 97488489 64516051 87079655 80818539 18179751 83365306 68442621 78393954 93257917 64448213 76364161
48270149 47753773 69003121 22121123 71812319 29165574 54795271 95365757 65638678 89970628 20628176 91090590
754 100000000 471 476 100000000 100000000 100000000 173 793 100000000 595 100000000
10966 100000000 100000000 69339 61311 93885 100000000 45499 70176 100000000 24180 100000000
781172 468638 484356 58193 816645 723313 980966 875046 41684 633176 690342 545354
85758034 21744938 37027771 82100569 29414711 8573563 9766262 88991358 16217843 63665187 97503303 76469239
49841706 4758958 32511588 93616373 27868695 23055255 6799809 76117559 74253179 29371751 94855895 92558141
97608554 72672988 36972797 72281164 99592675 25828215 75384916 58131538 25386717 18600841 35187701 15272141
0 0 80 100000000 0 92 0 100000000 100000000 0 0 100000000
100000000 100000000 83 45 100000000 100000000 100000000 44 0 0 80 100000000
74 90 100000000 12 70 94 29 100000000 7 100000000 100000000 64
756 100000000 100000000 100000000 100000000 964 448 754 753 100000000 100000000 693
14026 48450 100000000 100000000 100000000 100000000 80671 68678 100000000 64167 35764 100000000
470425 605427 368358 277105 738468 897855 685820 627917 456520 657580 861301 240210
100000000 84 100000000 100000000 0 0 66 0 100000000 100000000 100000000 10
96 100000000 10 100000000 21 66 100000000 0 99 0 0 35
0 0 100000000 40 0 100000000 47 0 0 55 0 100000000
100000000 0 6 84 61 100000000 100000000 4 97 100000000 0 0
98 100000000 0 100000000 100000000 89 0 85 24 82 0 21
27 91 0 0 0 0 52 63 71 0 88 100000000
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
31409269 78659546 145078 55101383 55978908 30254025 25867235 69781804 61063169 88517053 11231400 47319463
54709703 95587320 41597345 88778022 14843640 5362424 1856772 37299148 11957812 97914331 64271354 44080491
58691524 28806219 42125801 71102670 93437060 19777535 54135130 56116101 85619876 8764659 17051134 25338340
960 100000000 202 100000000 176 977 100000000 263 815 351 100000000 44
100000000 100000000 100000000 77208 100000000 29823 100000000 79778 2422 62117 7902 47716
977935 886031 415172 873734 502388 226088 31676 620194 127654 809214 133740 771215
3484674 39505979 99088551 39554312 67919530 16212053 96731319 45563014 72157190 92486305 91261197 23654015
67955527 6220183 37384665 34396464 32204418 6760446 33194973 471693 77215253 93948595 41002984 367729
71076756 35008981 19979131 16508124 81738624 85730922 82669299 72513467 65043427 52519466 62925501 88215710
50781198 90497270 92941047 17842656 58175129 79709514 80120747 63685073 37197244 74146883 58996067 28650109
19804807 17396217 30820195 20206321 31515797 73401348 97986200 23858804 44668792 21662907 74076793 48197220
82075627 86408274 97447749 28682523 55670732 48697596 46789181 33926448 59829928 28114351 10846838 94755528
100000000 518 858 766 428 100000000 495 376 82 958 246 100000000
84089 100000000 100000000 100000000 85156 20967 100000000 37342 71937 63168 58704 72833
270634 320618 394858 732658 357457 342545 688419 971060 672921 475459 891209 417990
11391298 90309423 56647729 59666670 37724459 55145671 36393984 78049693 8211672 77541651 20063039 4841568
48655924 142742 70108318 93559280 60063794 84902854 19013888 10569453 14516668 5647413 27819286 35346542
17186455 37913556 17949475 57844924 39214696 75712688 80438071 55932491 92158506 69000561 66541559 54751198
57920647 30114088 14431416 57785025 15303473 9323092 10822587 76119920 46536082 94437304 47948911 59102598
23714979 24147977 18125095 88077913 38012700 53503630 99350219 39219572 49192261 54072596 18607599 90904295
39725597 3739684 47779980 44542213 52163387 59950211 45472777 36495345 49799419 43161777 83045454 29789227
61720974 43537277 55097490 2210370 8549702 26161004 13173270 88491973 72908759 47265862 70254384 10732143
87565479 39891139 73662181 69914885 4742091 80664324 45036470 8162290 99186969 12278370 75196770 21502717
87044949 73321047 81708269 22217989 57771981 71559913 45218428 31995147 11091976 26660177 67546210 25996463
60 100000000 0 100000000 0 100000000 100000000 89 100000000 100000000 100000000 0
79 0 50 0 11 100000000 28 64 95 0 0 79
22 0 0 26 100000000 100000000 47 100000000 41 0 0 0
0 9 100000000 100000000 80 0 16 54 0 96 0 88
100000000 0 0 4 16 100000000 0 100000000 0 100000000 100000000 90
34 0 100000000 65 100000000 95 0 1 0 100000000 0 100000000
58 0 0 100000000 100000000 38 100000000 0 100000000 100000000 0 100000000
0 100000000 100000000 100000000 0 39 0 0 100000000 96 0 100000000
55 85 0 0 87 0 100000000 100000000 24 100000000 63 100000000
742 165 100000000 365 584 138 471 100000000 933 100000000 100000000 100000000
29196 100000000 31580 27622 100000000 30710 100000000 100000000 7694 81442 55936 86988
298600 44120 187558 626830 867227 931210 747545 93317 318266 876080 922386 570202
85871505 71028164 30932916 18125137 51727032 32791899 62578792 63838936 2960846 99503180 4004109 49196479
65584195 1736865 34209471 61041320 93580018 43016528 75188109 4340944 64886134 56072221 43236621 78415849
47517184 4543467 47266668 88636604 67120029 58370992 12516855 27209334 94668249 98347009 46960013 68334187
46 37 100000000 100000000 67 0 0 0 100000000 38 100000000 100000000
0 100000000 100000000 31 0 14 0 0 73 55 100000000 100000000
100000000 0 28 90 52 100000000 100000000 100000000 20 83 66 0
86298325 15372613 82540429 74863684 20283735 24797242 16110083 21978459 98500248 25354768 38688174 96802030
9549588 65900117 92522860 19206100 94373684 37842908 73040453 33399506 76243306 55668613 16919280 40596667
51209304 31088729 78310592 18625928 30828187 67743601 37940998 74831864 39734250 99209756 24316031 85324515
58658071 25185643 46823758 33885526 70670967 93426917 89059746 71614988 98083691 59232946 16548464 76671994
49865652 45739513 99816982 57492531 37657073 80217687 43354858 1697731 6691934 31008319 82225256 7836338
52816034 86508336 79289283 55101713 78937115 5225861 67089057 84379903 97891474 77856707 91891580 74661208
3 100000000 100000000 59 100000000 0 100000000 35 0 100000000 71 100000000
100000000 0 0 0 78 0 100000000 0 100000000 100000000 0 0
100000000 0 44 100000000 32 100000000 16 0 100000000 34 85 100000000
461 100000000 468 100000000 100000000 100000000 100000000 100000000 100000000 904 81 100000000
100000000 6634 100000000 51160 100000000 85027 2495 98241 100000000 19709 100000000 92087
616389 426039 737824 854185 365041 58672 48574 491293 190748 739771 263981 205966
35 0 61 97 51 100000000 0 0 0 100000000 100000000 100000000
100000000 0 41 100000000 28 0 100000000 0 0 0 74 0
48 60 0 100000000 100000000 50 100000000 1 54 0 100000000 15
85348780 7473912 19026854 14601114 22697317 75018409 55442857 38330729 46929055 20519250 30934476 85203125
77076774 65174750 18961990 97594913 45032541 59913481 3896925 36577067 91830812 84588833 84197884 31870327
98749388 18232008 18220186 65423500 98410072 40343878 87407823 34633505 26043679 46508318 85236224 29257608
0 100000000 100000000 0 100000000 24 0 100000000 0 75 100000000 100000000
0 0 100000000 100000000 100000000 100000000 100000000 0 0 5 46 0
100000000 29 0 51 0 0 0 100000000 0 55 100000000 100000000
20262636 72520547 84218353 88584802 40979713 27100395 95501584 12674415 62161592 43690232 85982586 52350975
20812247 89263307 36403242 68107245 8685847 34811012 67102022 48833771 3312903 29112478 53711414 60731649
75966806 60838592 60521465 39451152 92651603 54118781 77135240 21570335 2632163 55838775 67603829 9683013
76 100000000 100000000 19 3 100000000 100000000 5 4 24 0 100000000
0 28 25 0 0 40 0 100000000 100000000 100000000 0 12
100000000 0 100000000 12 0 0 58 100000000 9 94 100000000 38
29817481 39678997 49230028 90885363 48098809 98521008 71482783 8093936 91264676 67289511 83665423 31921327
6960243 49682002 12436645 2162147 3680520 67033575 97569563 67829156 28195500 30399954 65568206 6874449
97979598 83567540 35889483 99809502 22310312 63535569 21167313 66138019 91564455 47352196 81422106 61349801
0 31 64 0 100000000 62 72 100000000 100000000 81 27 15
0 95 0 100000000 21 39 0 100000000 0 100000000 6 68
100000000 69 100000000 59 100000000 100000000 59 0 98 92 100000000 0
40030329 91923809 66011393 96952852 82631109 99240561 4051914 36255243 34077187 24756100 32433061 64515067
69339743 50111391 23580721 11829246 46873220 2935397 60758706 10975064 1031950 99480617 81704825 17234074
26698225 5287532 33657025 85041008 68954421 49252273 74069538 84606619 8935326 14609237 5677422 1082602
100000000 734 100000000 369 100000000 100000000 100000000 224 100000000 974 271 338
8818 100000000 100000000 100000000 52823 45296 100000000 52244 93854 100000000 92351 100000000
639226 636580 905744 980977 531756 782481 265981 681846 370414 841816 333721 427980
0 80 0 62 29 0 50 1 100000000 100000000 68 100000000
6 100000000 0 100000000 32 31 73 100000000 79 0 75 100000000
100000000 100000000 100 50 64 0 100000000 0 10 33 25 47
90212793 14994180 68660672 70566582 94359902 21285558 42177558 36527393 41847251 23246192 92932640 64975531
50022619 73022954 19460032 90537256 75475030 93521206 8170992 73980273 76326970 50023308 42430447 94983116
83202996 11442719 67230369 63212574 64298845 93032769 33665486 39050379 41786388 18607889 50125152 95655235
63086387 88923557 34329160 57556819 46418186 94276957 79451662 85274262 29686188 95872754 69872077 5528792
77629927 4269783 78764461 95358470 46614872 37551362 60244421 18693403 20344188 28362089 90410986 26711492
54670120 22383525 67728078 4115780 29362040 94144124 72035665 2850653 45730461 78888813 84244352 69966858
0 1 100000000 9 33 100000000 0 27 0 32 100000000 100000000
0 0 100000000 46 6 0 100000000 0 0 7 31 0
100000000 100000000 0 0 11 51 0 100000000 0 100000000 66 0
100000000 100000000 0 100000000 16 37 100000000 100000000 100000000 0 74 0
0 90 5 68 0 59 100000000 0 100000000 100000000 100000000 9
0 100000000 0 15 0 27 100000000 100000000 60 30 100000000 0
69606360 26475222 78974598 78557058 39133231 891416 17957007 18784557 53443266 44166528 63507657 37582906
5719762 84755805 9358890 86482531 37184295 81333569 94995923 20481716 85003714 89227476 57773393 83503492
95821945 58376675 13060802 13256750 68903531 80090146 11945474 97819976 82447765 20521280 86727449 31032136
67493029 14353758 87215815 31210456 99415219 28878552 38484557 32549509 54254980 7951182 84536577 45547349
20491919 59897302 59139644 51783684 59720293 56482202 84714940 60885557 43789897 3477593 39942951 39336843
10700967 74577568 34789521 66419000 90771367 94357906 49075929 28214259 71509822 307698 24959310 62487820
72095328 86861387 82746515 3762151 76645842 70026231 53522262 51428335 95899380 34862055 30819426 5977141
23605197 24401832 68993394 57769732 83419804 75169089 56856076 79410725 84791147 99631350 62850856 85428261
32895600 51256814 65608075 98246004 29642273 84722491 83181365 16548849 28859441 93719150 91915979 7505145
37 55 100000000 0 100000000 0 1 15 100000000 36 0 100000000
75 100000000 100000000 0 97 0 100000000 0 34 33 100000000 100000000
12 11 0 100000000 76 9 0 23 100000000 92 100000000 0
0 100000000 100000000 67 100000000 37 0 100000000 100000000 0 19 100000000
0 100000000 100000000 68 100000000 0 75 100000000 100000000 11 0 0
100000000 58 0 100000000 0 30 0 100000000 34 0 100000000 100000000
639 100000000 100000000 617 100000000 456 571 315 100000000 100000000 100000000 100000000
100000000 100000000 16834 100000000 12772 41684 100000000 100000000 59000 4072 100000000 55765
521444 392724 830692 508386 790047 791153 642361 870303 76620 151077 839344 678067
31 0 100000000 0 100000000 0 0 0 65 0 100000000 100000000
0 100000000 60 0 100000000 0 0 100000000 48 0 64 8
100000000 0 0 100000000 100000000 0 100000000 30 54 84 0 70
390 246 100000000 868 100000000 100000000 100000000 100000000 100000000 678 555 100000000
100000000 100000000 12063 31720 37215 13887 100000000 53592 48772 17830 29403 33262
942568 924689 857179 401556 807722 993681 512484 81931 319206 294826 155996 648870
96766549 40274557 15744808 16545873 14469642 20267789 85840166 85565841 6859193 90817957 42133300 26791500
40232280 36442127 27248680 74603467 96549083 15858179 586951 18015162 47879299 35671743 34952388 87476258
45787587 22230984 57673287 22086212 70252681 62006193 82002329 6463743 35544657 7325730 74890133 56521291
100000000 100000000 744 100000000 551 100000000 100000000 100000000 100000000 736 154 100000000
100000000 1575 42012 52900 100000000 100000000 100000000 42247 100000000 47584 4762 41631
465286 496929 538220 132524 310251 320107 573550 458617 405116 646948 608435 553337
24 100000000 100000000 65 3 42 88 55 24 0 64 0
100000000 100000000 0 35 0 100000000 87 0 0 0 100000000 0
100000000 1 54 44 0 91 31 0 100000000 100000000 100000000 29
100000000 100000000 100000000 492 100000000 886 449 51 635 172 100000000 421
100000000 91096 84111 7017 44541 71635 87704 69302 55560 34106 100000000 100000000
235067 511762 933463 740272 830877 855739 847088 710203 343925 157129 640236 890675
100000000 710 908 100000000 100000000 280 861 28 100000000 330 100000000 253
10457 100000000 100000000 75664 82557 8908 42387 97231 61811 100000000 100000000 91454
899635 316646 72313 193022 560958 307660 840259 350308 112446 782033 33885 405137
100000000 306 100000000 100000000 100000000 100000000 842 103 100000000 100000000 100000000 826
35611 100000000 100000000 34195 100000000 100000000 100000000 100000000 100000000 9990 42459 8210
11245 249635 755571 956669 708122 349350 473084 907237 516743 652525 181086 952935
57 0 100000000 61 0 4 0 0 100000000 100000000 59 3
87 0 0 100000000 100000000 100000000 71 79 10 27 0 100000000
100000000 0 100000000 0 100000000 10 0 100000000 100000000 64 26 6
100000000 0 0 0 67 100000000 0 46 100000000 0 100000000 0
100000000 76 100000000 34 100000000 98 0 10 0 94 0 0
17 100000000 100000000 0 100000000 100000000 1 21 20 100000000 18 100000000
100000000 0 0 0 100000000 0 0 38 100000000 100000000 100000000 100000000
58 100000000 100000000 0 62 100000000 47 0 95 0 88 0
45 74 85 29 100000000 67 0 100000000 0 0 0 92
53812328 99833320 30945141 41550043 31449202 69986340 56967238 93483296 10193214 84072312 12626795 93467776
65991910 53486 36235507 34193405 74367869 61890783 58003269 25013522 32187577 30827722 98033933 77689628
48431799 56707925 18689924 46177173 93122223 80639767 51478075 6743940 78170483 45458084 90166452 42469608
87149975 84369030 13072547 25395218 98934483 76568236 39501000 78355205 81246937 98549317 41699182 98665613
77519859 76799066 31723948 43496152 13258610 1194273 1589667 85605897 36465647 80268055 39776587 18028050
9740317 73207356 65149040 93282998 26778928 56077402 22292482 87395766 45392911 79138073 48168160 64089592
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
51496560 64021592 80678866 84299670 20552843 24052601 40500402 8518425 22144136 28362931 1889946 79031500
98015520 33912125 67950335 14171641 32220032 95754783 63871221 87529479 16634973 99790643 7369134 16004386
28535455 40778362 69573413 87023924 80330293 97287640 37612681 22781870 5371090 15997807 90171323 6682855
77 0 0 0 64 0 0 100000000 55 9 41 0
0 100000000 0 45 0 22 100000000 81 71 100000000 100000000 42
0 100000000 0 100000000 56 0 0 100000000 6 6 0 0
14692331 7799627 1107268 58251368 47002492 32511667 74676104 82050686 72390531 89446634 40288384 44967736
24696554 73294962 16844041 18043939 50204620 68052104 99071823 29157748 99301404 36316248 47314267 97238142
14183462 77453231 27713171 76243758 8091696 92181147 238414 82650691 72739052 11332142 81855254 21007850
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
77954448 34026451 61046207 38349925 50416568 59993298 94533118 7286140 80526817 94624488 14794119 55218795
74793521 70146743 96867720 70446411 15431300 70239816 59624062 90583476 67936015 7126987 65074526 67102750
63470777 63632834 93688046 8292858 52805970 52292507 77641226 10020774 60774939 62860487 10282004 5776888
24473593 39965914 4560377 38630475 68680956 20899462 4847562 75504255 52692099 73292142 6603376 44982152
70372825 2185452 97721926 89227461 73624025 45943723 88836382 16273200 21368258 18560494 6308503 42824023
78217951 48592661 26082658 26669694 785906 7097973 47747625 27104476 13522059 47015992 46161287 90722767
48 79 100000000 100000000 100000000 100000000 100000000 0 0 0 38 100000000
100000000 0 100000000 100000000 100000000 0 0 21 0 0 0 0
100000000 16 56 0 53 100000000 78 11 100000000 9 100 100000000
0 0 99 0 0 74 37 0 98 100000000 0 0
17 0 0 0 56 100000000 80 100000000 1 0 0 0
52 100000000 0 37 95 0 51 100000000 100000000 0 0 100000000
0 100000000 100000000 100000000 81 0 0 100000000 0 100000000 3 25
17 13 0 40 90 100000000 100000000 100000000 100000000 5 100000000 100000000
0 0 100000000 76 100000000 0 100000000 88 100000000 85 69 0
100000000 35 0 0 9 72 100000000 100000000 0 100000000 75 0
74 0 0 100000000 0 59 45 43 0 100000000 0 94
50 0 72 54 0 0 0 100000000 100000000 93 100000000 0
61627273 54805813 42741740 81180209 46538770 72716516 96104273 76859117 6358854 39590378 55500981 83219188
82310885 69401556 61285113 69648417 85606054 61430406 13876289 13346714 76384160 20850540 9706914 8710924
76382586 97392505 29219237 73092590 72783731 97095174 24449979 31869047 54950443 81867749 6400704 58051179
66263565 42459984 39961324 80867275 11907389 57073699 19179100 63146916 95676762 54146569 39769854 8586076
60787469 30336291 65483290 34952890 88919948 16087544 55162958 14840274 72402443 91658714 40837660 41404700
26940531 72787659 21639473 91785557 14112647 2508225 24927774 63057155 66338210 3068362 69869002 94975479
45631392 94330008 72522659 87252122 59476753 74350134 79728593 52707330 21027384 17000178 47430099 19912903
87283067 71483724 5632659 323425 32333268 99506282 58837373 82618749 66263464 57374448 59868480 31592659
32556120 63006330 86173053 86836200 53404271 35275766 6595118 82877694 30949847 94219562 66398907 41967957
9071292 583433 50073778 20185980 66207516 98331354 10740687 92975027 28937117 90473985 16588034 89824766
89082272 38378293 3237381 70279230 30832608 98607888 78327342 25370395 88803434 96734588 77837551 1203412
34223458 70982063 57544185 89167390 73510927 31942478 6824920 85776092 44634166 50390306 76127053 42663647
0 100000000 100000000 0 100000000 11 100000000 100000000 100000000 52 7 23
0 0 100000000 0 0 100000000 17 100000000 0 100000000 58 71
0 0 100000000 0 30 97 0 100000000 30 0 71 49
14791210 70138621 32892630 86022455 71817264 84060397 34812103 74951432 27087243 20736299 83308612 41004964
47023128 25717516 35882982 40065676 36572906 90369627 51818919 30726770 52871865 72595555 37342626 89498523
96864724 58619829 93943621 46363018 19503390 80977200 48339507 42779428 37699489 54549277 70749557 15085021
100000000 412 316 287 217 172 180 48 861 66 100000000 100000000
37542 1333 100000000 100000000 90511 68745 33975 22790 14910 100000000 100000000 100000000
944258 31601 218256 940903 939949 4117 940845 599388 732163 350017 800992 718310
32064839 68044015 54303595 52047698 14753131 63787650 25236280 77571447 39159999 59853381 38465894 99944318
32364103 49582538 16942064 5770476 23823418 45687090 71596204 44639911 38787257 36706340 26478990 98675888
